player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Junior Seau,10,LB,16,NE,683,131,211,341,54.3,73.4,42.2,56.1,44.1,17,4,1,12,0,50,8,17,30,0,38,28,298,10.6,230,25,1,3,0,72.0,1,0
Ted Washington,13,DI,5,CLV,102,39,63,0,72.1,80.0,74.4,50.3,,0,0,0,0,0,6,1,0,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Keith Traylor,15,DI,15,MIA,502,179,321,2,82.7,87.1,65.5,55.3,55.2,6,1,2,3,1,36,14,3,29,0,0,0,0,,0,,0,0,0,0.0,0,0
Michael Strahan,40,ED,16,NYG,863,520,319,24,78.1,81.7,75.0,68.4,58.9,67,12,12,43,0,38,6,5,42,1,5,2,37,18.5,37,30,0,0,1,66.3,3,1
Chad Brown,41,LB,1,NE,7,4,2,1,53.4,60.0,69.9,66.2,51.1,1,0,0,1,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
John Lynch,46,S,13,DEN,594,34,303,257,46.2,66.2,61.0,56.3,40.5,5,1,1,3,0,44,5,9,19,0,16,14,209,14.9,59,30,1,0,3,139.6,2,0
Jeff Zgonina,55,DI,16,HST,290,157,132,1,68.1,69.9,74.7,57.5,60.0,12,0,4,8,0,12,3,1,8,0,0,0,0,,0,,0,0,0,0.0,0,0
Willie McGinest,71,ED,13,CLV,684,307,264,113,57.6,65.7,48.6,56.5,50.0,20,3,1,16,4,23,3,7,18,0,11,7,86,12.3,24,26,0,0,2,87.7,2,0
Bryant Young,73,DI,16,SF,846,488,356,2,72.9,74.9,50.0,65.4,53.2,39,7,7,25,1,24,4,6,27,1,0,0,0,,0,,0,0,0,0.0,2,0
Sam Adams,74,DI,11,DEN,276,106,170,0,62.2,65.7,59.8,71.4,,12,0,1,11,1,8,5,1,7,1,0,0,0,,0,,0,0,0,0.0,5,0
Aaron Glenn,75,CB,4,JAX,239,0,90,149,61.8,70.0,47.5,,59.4,0,0,0,0,0,13,4,4,3,0,24,14,161,11.5,84,36,1,1,1,75.2,0,0
Rodney Harrison,89,S,12,NE,642,40,232,370,71.0,68.3,90.1,91.7,66.7,15,2,3,10,0,58,7,7,23,0,47,33,288,8.7,111,25,3,1,5,98.5,3,0
Kimo von Oelhoffen,90,DI,8,PHI,131,72,59,0,61.1,63.6,69.8,54.2,,3,0,0,3,0,2,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Jay Bellamy,99,S,1,NO,18,0,1,17,48.7,60.0,,,51.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Bobby Hamilton,105,DI,1,CLV,34,15,19,0,54.6,58.9,71.0,51.2,,0,0,0,0,0,3,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Kevin Carter,116,ED,16,TB,625,346,272,7,68.0,71.2,72.3,60.3,60.4,32,4,3,25,1,31,6,5,25,1,1,1,10,10.0,16,10,0,0,0,108.3,2,0
Warren Sapp,119,DI,16,OAK,767,397,353,17,71.7,67.1,72.7,62.3,68.6,31,2,5,24,1,40,4,5,30,2,1,1,0,0.0,6,0,0,0,0,79.2,1,0
Ty Law,124,CB,16,KC,806,1,361,444,68.1,40.1,45.4,59.4,73.3,0,0,0,0,0,43,7,10,14,0,65,35,361,10.3,110,26,1,2,7,62.4,2,0
Derrick Brooks,126,LB,16,TB,824,25,370,429,65.2,67.8,66.9,53.8,64.7,4,0,1,3,0,74,26,13,43,3,61,46,400,8.7,257,34,4,0,1,114.1,3,0
Simeon Rice,154,ED,2,DEN,174,100,67,7,43.2,44.5,51.8,52.7,63.2,2,1,0,1,0,0,0,0,1,0,0,0,0,,0,,0,0,0,0.0,2,1
Simeon Rice,154,ED,2,IND,32,24,8,0,43.2,44.5,51.8,52.7,63.2,2,1,0,1,0,0,0,0,1,0,0,0,0,,0,,0,0,0,0.0,2,1
Walt Harris,159,CB,15,SF,973,9,403,561,72.1,67.3,73.6,76.9,70.4,1,0,0,1,1,52,8,5,16,1,84,49,597,12.2,244,46,4,4,6,76.3,0,0
Ray Lewis,167,LB,14,BLT,849,70,379,400,81.9,83.1,73.6,55.3,79.6,8,2,0,6,1,84,23,13,44,2,53,39,392,10.1,287,50,1,2,5,84.8,3,0
Lawyer Milloy,171,S,16,ATL,1045,84,465,496,72.6,88.0,73.2,84.5,57.3,17,0,5,12,1,70,18,11,24,0,31,17,224,13.2,78,43,4,2,1,90.6,1,0
Fred Thomas,175,CB,3,NO,58,0,11,47,50.8,61.8,79.2,,49.4,0,0,0,0,0,5,1,0,0,1,10,7,98,14.0,33,32,1,0,0,134.6,0,0
Randall Godfrey,176,LB,11,WAS,182,27,92,63,76.5,86.6,68.0,62.4,54.6,3,0,2,1,0,22,3,2,14,2,12,8,73,9.1,35,26,0,0,1,83.0,0,0
Brian Dawkins,181,S,10,PHI,572,33,223,316,70.0,76.2,66.5,62.1,64.6,3,0,0,3,1,36,2,7,8,0,24,13,158,12.2,45,19,1,1,5,71.2,0,0
Tedy Bruschi,187,LB,16,NE,556,39,245,272,50.7,57.2,59.7,67.3,44.9,5,2,2,1,1,53,21,12,25,1,32,25,237,9.5,148,26,0,0,1,97.5,1,0
Terrell Owens,188,WR,3,DAL,3,0,1,2,72.6,60.0,,,68.2,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,1,39.6,10,1
Donnie Edwards,190,LB,16,KC,835,49,385,401,61.0,55.3,86.4,72.7,62.8,8,2,4,2,1,86,17,5,47,0,47,39,455,11.7,305,60,1,1,1,105.2,0,0
Phillip Daniels,191,ED,15,WAS,771,479,277,15,75.4,69.1,64.3,59.9,68.9,23,3,1,19,9,25,8,4,19,4,2,2,8,4.0,11,7,0,0,1,83.3,0,0
Zach Thomas,203,LB,5,MIA,322,20,156,146,57.3,62.7,69.1,62.1,51.4,2,1,1,0,0,38,6,5,20,1,17,12,165,13.8,124,36,0,0,3,101.3,0,0
La'Roi Glover,204,DI,16,STR,766,471,295,0,69.3,73.1,67.0,59.6,56.9,38,6,9,23,0,31,7,3,33,0,0,0,0,,0,,0,0,0,0.0,1,0
Orpheus Roye,206,DI,13,CLV,323,149,173,1,65.1,65.9,62.1,51.8,67.2,8,1,1,6,1,18,7,3,13,0,1,1,27,27.0,30,27,0,0,0,118.8,0,0
Nick Ferguson,210,S,9,DEN,439,10,244,185,41.5,52.6,67.2,39.9,43.1,0,0,0,0,0,40,4,6,16,1,16,14,217,15.5,76,46,2,0,0,158.3,1,0
Larry Izzo,216,LB,2,NE,4,0,1,3,64.4,60.5,,,63.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Hollis Thomas,225,DI,16,NO,502,250,252,0,83.8,90.6,71.8,53.3,63.7,11,3,0,8,1,33,8,3,31,0,0,0,0,,0,,0,0,0,0.0,1,0
Shawn Springs,230,CB,16,WAS,911,0,316,595,82.6,57.3,50.2,,86.4,0,0,0,0,0,54,6,11,20,0,99,55,572,10.4,169,52,4,4,6,69.1,3,0
James Farrior,234,LB,16,PIT,941,219,340,382,75.6,70.0,87.8,73.3,68.8,40,8,13,19,0,67,15,8,41,2,42,29,222,7.7,142,22,3,1,4,95.5,1,0
Renaldo Wynn,240,ED,12,NO,299,193,102,4,58.8,66.9,58.6,50.4,59.3,13,3,2,8,0,8,2,3,9,0,0,0,0,,0,,0,0,0,0.0,0,0
Trevor Pryce,243,DI,5,BLT,165,107,57,1,60.8,64.5,75.3,55.0,81.3,9,2,1,6,1,5,6,1,6,0,0,0,0,,0,,0,0,0,0.0,1,0
Sam Madison,250,CB,16,NYG,916,10,351,555,60.8,71.5,70.8,91.5,56.5,5,1,2,2,0,63,6,8,17,1,106,56,781,13.9,183,50,1,4,8,64.2,4,1
Darren Sharper,258,S,16,MIN,1066,11,356,699,76.3,65.4,57.1,42.5,81.7,0,0,0,0,0,53,11,11,12,1,36,19,300,15.8,93,49,2,4,4,59.7,0,0
Ronde Barber,261,CB,16,TB,915,21,390,504,80.1,75.2,40.9,58.5,80.6,3,1,0,2,0,52,7,15,23,1,82,53,420,7.9,218,47,1,2,11,71.2,4,0
Jason Taylor,264,ED,16,MIA,954,414,487,53,56.4,60.3,52.0,59.0,61.1,39,11,7,21,1,36,8,9,34,4,5,3,71,23.7,18,54,0,1,1,64.6,10,0
Derek Smith,266,LB,15,SF,607,36,355,216,64.0,67.3,69.3,51.2,58.8,5,0,3,2,0,58,11,9,28,0,29,21,228,10.9,149,25,2,1,3,103.8,0,0
Bertrand Berry,267,ED,9,ARZ,492,277,193,22,69.4,69.7,69.3,61.8,69.4,27,3,4,20,1,15,2,1,11,0,2,1,7,7.0,7,7,0,0,1,58.3,1,1
Mike Vrabel,268,ED,16,NE,890,337,327,226,81.1,77.8,71.0,70.1,78.2,41,12,7,22,0,44,8,7,39,4,22,18,162,9.0,145,73,1,0,1,112.5,2,0
N.D. Kalu,279,ED,15,HST,299,223,59,17,62.9,52.4,74.8,63.4,63.3,25,3,6,16,0,5,1,1,6,0,1,0,0,,0,,0,0,0,39.6,0,0
Al Harris,282,CB,16,GB,953,0,385,568,49.4,56.4,51.9,,52.6,0,0,0,0,0,37,2,5,8,0,73,44,686,15.6,225,49,4,2,5,98.3,11,0
Grady Jackson,288,DI,9,ATL,255,110,145,0,79.0,80.5,67.5,63.2,,7,0,0,7,0,9,0,0,6,0,0,0,0,,0,,0,0,0,0.0,1,0
Grady Jackson,288,DI,9,JAX,119,61,58,0,79.0,80.5,67.5,63.2,,7,0,0,7,0,9,0,0,6,0,0,0,0,,0,,0,0,0,0.0,1,0
Omar Stoutmire,291,S,1,WAS,1,0,0,1,60.0,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jason Ferguson,293,DI,1,DAL,5,3,2,0,48.8,67.9,68.6,57.8,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Terry Cousin,302,CB,16,JAX,500,28,129,343,77.9,62.5,55.8,52.1,82.5,3,1,0,2,0,41,5,8,18,0,56,41,360,8.8,171,28,0,1,3,82.4,3,1
Travis Kirschke,310,DI,16,PIT,355,209,144,2,42.8,49.9,58.0,43.5,53.3,6,2,2,2,0,16,5,2,17,0,0,0,0,,0,,0,0,0,0.0,0,0
Sammy Knight,311,S,16,JAX,842,7,306,529,68.4,66.5,81.9,49.3,71.0,1,0,0,1,0,75,15,8,21,1,51,30,440,14.7,164,58,2,4,6,67.4,2,1
Bryan Robinson,321,DI,16,CIN,398,246,145,7,69.1,72.5,63.2,60.8,59.8,18,2,6,10,1,13,3,2,13,1,1,0,0,,0,,0,0,0,39.6,1,0
Pat Williams,326,DI,16,MIN,630,349,271,10,83.1,92.0,73.3,54.1,60.8,13,2,4,7,3,41,8,4,38,0,3,1,6,6.0,6,6,0,0,0,42.4,4,0
Jamal Williams,328,DI,13,SD,443,215,228,0,91.1,93.9,81.8,52.5,,5,0,0,5,2,30,5,2,27,1,0,0,0,,0,,0,0,0,0.0,1,0
Charles Woodson,330,CB,14,GB,834,7,339,488,76.8,82.1,65.7,45.6,78.5,0,0,0,0,0,53,4,6,24,0,73,38,509,13.4,201,40,1,4,5,56.3,11,3
Greg Ellis,332,ED,13,DAL,614,328,193,93,63.1,61.3,35.3,65.5,56.1,38,12,1,25,2,11,2,5,21,3,6,5,40,8.0,30,20,1,0,0,134.0,2,0
Keith Brooking,336,LB,16,ATL,1054,94,473,487,52.7,43.7,71.5,59.7,64.0,12,2,4,6,0,78,24,13,33,0,49,38,388,10.2,196,33,2,0,3,113.3,2,0
Takeo Spikes,337,LB,14,PHI,849,112,343,394,72.7,69.7,79.2,62.5,74.7,10,1,1,8,2,67,11,8,33,0,41,31,270,8.7,169,25,0,0,1,92.5,2,0
Brian Simmons,339,LB,6,NO,128,4,72,52,58.5,65.1,68.8,68.9,48.3,2,1,0,1,0,11,2,0,10,0,6,5,69,13.8,21,21,0,0,0,114.6,0,0
Vonnie Holliday,340,DI,12,MIA,546,273,266,7,70.1,69.4,47.3,56.7,76.4,18,2,5,11,0,28,6,6,21,1,0,0,0,,0,,0,0,0,0.0,1,0
Randy Moss,342,WR,6,NE,7,0,3,4,89.3,60.0,,,82.2,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,1,39.6,10,3
Donovin Darius,345,S,3,MIA,83,0,53,30,59.0,81.4,76.7,,43.6,0,0,0,0,0,10,5,1,5,0,3,2,31,15.5,0,17,0,0,0,100.7,0,0
R.W. McQuarters,348,CB,13,NYG,300,24,73,203,66.8,49.1,74.8,84.2,64.4,6,0,4,2,0,11,5,1,4,0,20,13,158,12.2,71,51,3,0,1,128.8,0,0
Corey Chavous,350,S,14,STR,873,51,369,453,44.4,34.3,62.8,65.0,50.1,9,4,1,4,0,58,15,13,15,1,38,26,387,14.9,126,37,2,0,3,119.1,2,0
Patrick Surtain,358,CB,16,KC,894,6,406,482,61.6,84.1,60.3,61.8,57.3,2,0,1,1,0,48,7,9,18,0,70,45,624,13.9,248,59,3,2,1,95.2,3,1
Brian Kelly,359,CB,11,TB,362,0,128,234,86.3,83.8,56.7,,84.2,0,0,0,0,0,21,1,5,7,0,36,18,146,8.1,53,16,0,2,2,37.5,0,0
Samari Rolle,360,CB,6,BLT,354,4,143,207,60.3,77.3,32.2,72.3,58.4,3,0,1,2,0,22,1,7,11,0,38,25,284,11.4,76,42,1,1,4,85.9,5,1
Leonard Little,370,ED,7,STR,332,176,155,1,62.2,45.2,55.6,71.2,67.1,21,2,7,12,0,13,3,2,12,1,0,0,0,,0,,0,0,0,0.0,0,0
Jeremiah Trotter,372,LB,2,TB,80,1,48,31,62.8,53.0,43.2,58.4,71.4,1,0,1,0,0,9,0,2,6,0,2,2,9,4.5,4,5,0,0,0,85.4,0,0
Greg Spires,376,ED,10,TB,403,182,212,9,64.3,61.7,57.3,59.2,63.7,16,3,0,13,1,16,10,5,14,0,1,1,10,10.0,2,10,0,0,0,108.3,0,0
Michael Myers,385,DI,15,CIN,453,243,209,1,69.8,71.6,53.6,51.9,67.4,9,1,2,6,1,23,7,5,20,0,0,0,0,,0,,0,1,0,0.0,0,0
Shawn Barber,389,LB,4,HST,30,0,6,24,60.6,62.4,71.6,,59.1,0,0,0,0,0,1,0,0,0,0,5,5,39,7.8,30,14,0,0,0,99.2,0,0
Deshea Townsend,391,CB,16,PIT,824,34,296,494,68.6,70.5,68.3,55.8,66.9,4,0,2,2,0,46,7,6,19,0,103,59,604,10.2,206,31,3,2,14,75.9,0,0
Lance Schulters,392,S,7,MIA,315,3,156,156,30.0,61.4,76.6,59.6,29.7,1,0,0,1,0,25,5,4,11,0,9,8,138,17.3,32,48,2,0,1,158.3,3,0
Jason Simmons,395,S,1,HST,19,0,8,11,88.9,70.3,79.1,,79.4,0,0,0,0,0,2,0,0,2,0,1,0,0,,0,,0,0,1,39.6,0,0
Chris Draft,401,LB,14,STR,448,65,221,162,69.6,67.5,78.5,48.0,77.9,3,1,2,0,0,37,7,2,25,0,25,20,127,6.4,116,19,0,0,1,87.8,1,0
Chartric Darby,421,DI,6,SEA,188,100,85,3,67.3,76.9,72.9,51.0,56.4,2,0,1,1,0,9,1,0,7,0,1,1,5,5.0,8,5,0,0,0,87.5,0,0
London Fletcher,424,LB,16,WAS,1057,112,362,583,73.3,59.2,56.0,50.4,86.7,12,0,1,11,1,103,27,22,48,1,60,41,434,10.6,296,54,3,3,5,85.0,3,0
Eric Hicks,426,DI,11,NYJ,172,60,112,0,64.3,67.1,77.0,51.7,,2,0,1,1,0,9,8,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Paul Spicer,433,ED,15,JAX,571,328,229,14,87.2,82.3,59.7,75.6,63.7,50,8,12,30,0,19,5,5,22,3,1,1,-3,-3.0,1,-3,0,0,0,79.2,1,1
Champ Bailey,442,CB,15,DEN,924,3,439,482,81.3,79.7,71.0,90.9,77.6,2,0,1,1,1,75,5,8,34,0,74,48,493,10.3,131,79,3,3,4,80.5,0,0
Chris McAlister,445,CB,8,BLT,476,1,184,291,43.0,78.3,64.7,60.0,37.6,1,0,0,1,0,19,1,2,2,0,43,21,320,15.2,73,78,3,1,7,87.4,2,0
Jevon Kearse,450,ED,14,PHI,368,210,141,17,58.2,73.1,46.1,56.3,39.9,19,4,0,15,1,8,3,3,9,0,4,3,76,25.3,51,45,1,0,0,156.3,4,1
Antoine Winfield,456,CB,10,MIN,604,6,208,390,79.9,92.2,78.1,48.8,74.1,0,0,0,0,0,61,2,6,24,1,76,46,441,9.6,181,39,2,1,6,80.0,2,1
Fernando Bryant,458,CB,16,DET,833,2,338,493,60.6,56.9,59.8,67.8,61.7,1,0,1,0,0,63,8,11,15,1,103,66,648,9.8,227,38,3,2,9,83.3,3,0
Patrick Kerney,459,ED,16,SEA,885,532,334,19,78.0,70.1,73.1,72.9,61.7,59,14,12,33,0,36,6,2,40,5,4,2,21,10.5,5,13,0,1,0,26.0,0,0
Mike Peterson,463,LB,10,JAX,635,81,229,325,47.4,41.0,60.5,55.2,58.0,11,2,2,7,0,54,12,12,31,0,26,22,251,11.4,142,35,0,1,0,90.9,1,0
Mike Rucker,465,ED,16,CAR,913,502,396,15,74.8,81.0,76.4,56.1,67.0,45,3,7,35,1,34,14,3,25,1,1,0,0,,0,,0,0,1,39.6,0,0
Dre' Bly,467,CB,16,DEN,1002,15,470,517,62.3,73.2,67.3,64.8,58.3,3,1,1,1,0,47,5,6,16,0,84,52,759,14.6,285,82,10,5,8,106.1,3,0
Russell Davis,471,DI,9,NYG,80,39,40,1,71.0,70.3,69.4,61.4,60.0,2,0,0,2,1,3,0,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
John Thornton,472,DI,14,CIN,475,219,253,3,68.4,68.8,76.5,63.4,53.1,13,1,2,10,1,23,6,2,19,0,1,1,9,9.0,4,9,0,0,0,104.2,0,0
Montae Reagor,476,DI,6,PHI,112,102,7,3,46.8,55.1,68.4,53.4,60.5,2,1,0,1,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,1,0
Lennie Friedman,477,G,1,CLV,1,0,1,0,60.8,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Jared DeVries,482,ED,14,DET,632,382,236,14,69.6,59.9,57.1,70.6,61.5,46,8,12,26,0,19,3,4,19,2,1,0,0,,0,,0,0,0,39.6,1,0
Joey Porter,484,LB,16,MIA,993,222,499,272,63.6,65.6,74.9,58.9,59.7,28,6,3,19,0,60,9,5,41,1,33,25,267,10.7,151,36,1,2,3,83.8,1,0
Gary Stills,485,ED,7,BLT,36,13,22,1,76.6,65.1,69.5,78.2,60.0,2,1,0,1,0,0,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Mike McKenzie,492,CB,15,NO,844,1,330,513,86.2,80.5,70.7,58.8,87.2,0,0,0,0,0,50,3,7,15,0,74,37,513,13.9,130,56,3,3,11,69.3,3,1
Hannibal Navies,497,ED,5,SF,83,7,54,22,84.8,63.3,78.1,95.0,73.5,2,1,0,1,0,3,4,0,2,1,1,0,0,,0,,0,0,0,39.6,0,0
Aaron Smith,500,DI,11,PIT,492,323,165,4,62.1,78.9,65.1,46.9,63.5,11,3,3,5,0,23,5,1,22,0,1,1,13,13.0,11,13,0,0,0,118.8,1,0
Pierson Prioleau,501,CB,15,WAS,348,8,115,225,50.6,73.1,45.7,43.2,46.0,0,0,0,0,0,29,7,9,10,1,33,28,267,9.5,140,45,2,0,0,120.6,0,0
Rosevelt Colvin,502,ED,11,NE,484,202,177,105,73.0,58.0,33.8,82.1,68.1,22,4,6,12,1,13,9,7,11,3,15,9,81,9.0,61,13,1,1,1,69.0,3,0
Dexter Jackson,503,S,14,CIN,843,37,375,431,62.3,75.4,66.1,87.4,55.5,11,0,4,7,0,56,10,14,23,1,30,19,328,17.3,119,73,1,2,2,83.7,4,0
Kenny Wright,506,CB,4,CLV,72,1,21,50,47.7,63.2,80.0,62.2,42.6,1,0,1,0,0,5,0,0,1,0,8,6,51,8.5,11,14,1,0,0,130.7,0,0
Eric Barton,516,LB,16,NYJ,601,59,332,210,64.5,57.3,82.2,83.6,60.5,16,1,4,11,1,51,19,3,32,0,22,16,155,9.7,109,22,0,1,0,73.1,0,0
Rod Coleman,519,DI,5,ATL,140,92,48,0,66.8,58.4,72.1,69.2,61.7,6,2,0,4,1,5,0,2,5,1,0,0,0,,0,,0,0,0,0.0,1,0
David Bowens,523,ED,16,NYJ,251,147,75,29,62.4,63.4,63.3,54.8,70.0,11,3,3,5,2,11,2,1,9,0,1,0,0,,0,,0,0,0,39.6,0,0
Jason Craft,524,CB,16,NO,626,21,180,425,56.2,51.9,52.1,54.6,57.8,4,0,2,2,0,48,2,10,9,0,90,59,673,11.4,275,55,7,2,6,104.5,1,0
Kelly Gregg,527,DI,16,BLT,695,296,373,26,74.5,81.7,65.8,57.1,54.0,12,3,1,8,2,53,15,4,44,0,2,1,11,11.0,11,11,0,0,0,66.7,3,0
Clint Kriewaldt,528,LB,2,PIT,9,1,3,5,70.8,67.4,74.9,58.7,63.0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Bryce Fisher,539,ED,9,SEA,20,11,8,1,51.3,63.8,72.6,52.5,45.2,3,0,1,2,0,6,0,0,6,0,0,0,0,,0,,0,0,0,0.0,1,0
Bryce Fisher,539,ED,9,TEN,122,68,53,1,51.3,63.8,72.6,52.5,45.2,3,0,1,2,0,6,0,0,6,0,0,0,0,,0,,0,0,0,0.0,1,0
Brendon Ayanbadejo,542,LB,2,CHI,3,0,3,0,62.3,60.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Fakhir Brown,543,CB,12,STR,748,2,295,451,79.2,64.0,74.8,55.6,81.1,0,0,0,0,0,50,3,4,18,0,90,44,562,12.8,192,34,4,4,10,65.1,4,1
Matt Chatham,547,ED,8,NYJ,58,11,38,9,65.6,71.6,76.4,63.5,43.6,2,0,0,2,0,7,0,0,4,0,2,2,30,15.0,10,25,1,0,0,158.3,0,0
Marques Douglas,549,DI,16,SF,934,495,425,14,68.3,85.7,83.4,44.8,60.4,18,5,0,13,2,58,9,2,49,0,3,3,35,11.7,33,23,0,0,0,115.3,3,1
Kelly Herndon,553,CB,1,TEN,22,0,6,16,64.7,69.3,76.6,,60.6,0,0,0,0,0,2,0,0,0,0,3,3,25,8.3,8,13,0,0,0,101.4,0,0
Corey Ivy,556,CB,16,BLT,855,29,361,465,68.8,85.5,78.5,79.9,60.8,8,3,1,4,0,54,5,6,21,1,77,49,686,14.0,244,54,1,1,9,91.2,6,0
Lemar Marshall,559,LB,4,CIN,112,21,50,41,66.6,58.4,51.8,80.6,60.5,6,1,3,2,1,4,1,1,1,1,7,6,59,9.8,46,23,0,0,0,101.8,0,0
Donnie Spragan,570,LB,12,MIA,221,15,156,50,47.8,44.9,77.6,55.2,62.5,1,0,0,1,0,18,7,1,8,0,4,3,24,8.0,9,15,0,0,0,89.6,0,0
Corey Simon,584,DI,4,TEN,56,35,21,0,35.1,35.1,,49.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Brian Urlacher,587,LB,16,CHI,1073,75,448,550,77.4,47.8,59.7,66.6,91.2,13,5,2,6,1,94,20,21,53,0,60,39,411,10.5,264,65,1,5,5,55.6,1,0
Shaun Ellis,590,DI,16,NYJ,830,431,394,5,69.1,72.7,59.2,55.6,70.2,37,6,7,24,0,22,13,7,18,1,2,1,-1,-1.0,1,-1,0,0,0,56.3,0,0
John Abraham,591,ED,16,ATL,813,483,314,16,81.8,54.6,61.3,91.0,70.3,76,11,19,46,2,19,5,6,24,3,5,3,42,14.0,40,37,0,0,1,87.1,6,0
Deltha O'Neal,593,CB,16,CIN,702,0,235,467,70.6,71.8,64.6,,70.0,0,0,0,0,0,52,0,4,10,0,72,43,445,10.3,79,32,5,1,7,95.0,1,0
Julian Peterson,594,LB,16,SEA,1015,315,391,309,70.9,67.0,90.1,67.6,69.1,34,10,5,19,1,53,8,1,34,4,34,25,276,11.0,161,54,0,2,0,72.7,1,0
Chris Hovan,600,DI,16,TB,742,363,373,6,63.4,70.0,53.2,50.8,55.9,13,2,2,9,1,34,7,4,31,0,0,0,0,,0,,0,0,0,0.0,1,1
Rob Morris,603,LB,2,IND,57,3,36,18,63.9,68.3,83.3,59.5,53.4,0,0,0,0,0,12,0,0,7,0,2,2,20,10.0,12,14,0,0,0,108.3,0,0
Keith Bulluck,604,LB,16,TEN,1008,54,365,589,73.1,56.1,60.8,53.8,89.3,7,0,3,4,0,70,11,13,31,1,49,36,262,7.3,184,17,1,5,2,52.8,3,0
Darren Howard,606,ED,16,PHI,360,267,84,9,59.0,67.7,56.9,55.2,63.5,18,2,5,11,1,6,2,1,4,0,2,0,0,,0,,0,0,1,39.6,3,1
Mark Roman,607,S,16,SF,1104,39,490,575,55.7,68.2,80.2,65.2,50.2,6,0,1,5,1,55,5,7,17,0,41,29,348,12.0,114,32,2,0,3,112.7,2,0
John Engelberger,608,ED,16,DEN,566,220,343,3,64.1,69.9,51.6,51.3,53.0,15,1,1,13,1,30,7,5,23,1,0,0,0,,0,,0,0,0,0.0,0,0
Mike Brown,610,S,1,CHI,61,0,26,35,71.7,73.7,80.1,,64.6,0,0,0,0,0,2,1,0,2,0,3,2,25,12.5,9,17,1,1,0,92.4,0,0
Ian Gold,611,LB,14,DEN,815,44,394,377,60.2,56.4,48.2,62.0,62.6,6,2,2,2,0,66,8,14,35,1,55,37,337,9.1,164,45,3,1,4,94.3,0,0
Cornelius Griffin,613,DI,16,WAS,700,443,251,6,54.2,55.4,54.0,54.9,56.0,23,3,9,11,0,24,6,2,23,0,1,1,2,2.0,3,2,0,0,0,79.2,1,0
Kenoy Kennedy,615,S,16,DET,890,22,388,480,71.7,49.8,50.8,39.9,82.4,2,0,0,2,0,70,10,18,19,2,28,15,146,9.7,71,29,3,2,2,74.4,1,0
Jason Webster,618,CB,1,BUF,35,0,13,22,36.6,62.8,76.7,,33.2,0,0,0,0,0,2,1,0,1,0,8,6,109,18.2,21,34,0,0,1,116.7,0,0
Fred Robbins,623,DI,16,NYG,722,404,316,2,66.5,64.1,71.1,62.0,63.6,32,6,7,19,1,21,8,3,24,0,0,0,0,,0,,0,0,0,0.0,1,0
Deon Grant,624,S,16,SEA,1071,23,408,640,68.9,71.1,69.4,48.4,67.5,5,0,0,5,0,66,6,9,30,0,44,28,491,17.5,149,45,3,3,9,95.9,1,0
Travares Tillman,625,S,3,MIA,133,1,65,67,67.7,73.2,86.7,58.8,62.3,0,0,0,0,0,8,2,0,3,0,3,2,8,4.0,0,4,1,0,0,109.7,0,0
Marcus Washington,626,LB,12,WAS,603,248,211,144,55.9,67.0,73.7,53.0,52.0,15,5,1,9,0,36,8,3,23,1,24,19,129,6.8,63,12,1,0,0,103.0,3,0
Mark Simoneau,629,LB,16,NO,563,24,316,223,59.1,55.0,84.4,71.8,60.4,5,2,0,3,0,49,13,4,27,0,25,20,164,8.2,108,27,0,0,1,94.0,0,0
Darwin Walker,633,DI,11,CHI,401,230,171,0,36.5,29.8,42.4,54.4,66.9,9,1,0,8,0,10,4,3,9,0,0,0,0,,0,,0,0,0,0.0,2,0
