player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Gerris Wilkinson,3041,LB,1,NYG,8,0,5,3,66.3,62.1,71.7,,63.4,0,0,0,0,0,1,0,0,0,0,1,1,29,29.0,12,29,0,0,0,118.8,0,0
Eric Smith,3042,S,16,NYJ,349,84,107,158,43.8,74.8,81.0,46.9,40.7,10,0,2,8,0,27,0,2,8,0,18,9,120,13.3,26,22,0,1,3,48.4,2,1
Darnell Bing,3046,LB,1,DET,2,0,1,1,63.8,60.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ko Simpson,3050,S,6,DET,310,7,112,191,55.8,41.7,57.7,44.0,62.9,0,0,0,0,0,26,2,5,10,0,13,6,169,28.2,33,59,1,1,2,86.2,0,0
Gabe Watson,3052,DI,16,ARZ,326,151,175,0,67.5,73.9,68.2,52.0,75.4,2,0,0,2,0,20,3,2,15,0,0,0,0,,0,,0,0,0,0.0,3,0
Victor Adeyanju,3058,ED,10,STR,290,164,114,12,55.6,51.8,71.5,59.8,56.1,11,0,2,9,0,5,0,2,2,0,1,1,6,6.0,5,6,0,0,0,91.7,0,0
Will Blackmon,3060,CB,1,GB,3,1,0,2,61.6,,,57.9,63.4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Stephen Tulloch,3061,LB,16,TEN,827,39,338,450,73.8,82.5,75.7,68.3,60.7,6,2,3,1,0,88,12,10,55,0,66,60,445,7.4,321,38,5,0,1,120.0,0,0
Jamar Williams,3065,LB,12,CHI,258,23,132,103,77.6,79.5,90.0,53.7,71.1,1,0,1,0,0,28,6,1,15,0,15,11,71,6.5,42,17,1,0,2,105.1,0,0
Domata Peko Sr.,3068,DI,11,CIN,322,163,158,1,51.3,42.3,61.2,66.8,57.1,12,0,3,9,1,14,2,2,9,0,1,1,3,3.0,6,3,0,0,0,79.2,0,0
Barry Cofield,3069,DI,16,NYG,578,268,310,0,55.9,56.0,76.5,62.2,63.1,15,1,2,12,1,22,7,4,17,1,0,0,0,,0,,0,0,0,0.0,5,1
Elvis Dumervil,3071,ED,16,DEN,869,419,374,76,66.2,42.4,85.3,83.8,63.7,55,17,7,31,3,23,6,0,31,4,7,5,72,14.4,75,28,0,0,0,104.5,4,0
Ray Edwards,3072,ED,16,MIN,844,513,310,21,66.3,60.4,50.5,74.8,56.0,65,9,22,34,1,28,2,6,30,2,4,3,26,8.7,23,11,0,0,0,91.7,8,3
Orien Harris,3078,DI,4,CIN,61,13,48,0,60.1,63.7,69.8,61.8,,1,0,0,1,0,3,0,0,3,0,0,0,0,,0,,0,0,0,0.0,1,0
Kyle Williams,3079,DI,14,BUF,703,365,335,3,66.1,60.9,71.1,65.8,58.1,25,3,11,11,0,34,6,2,26,1,0,0,0,,0,,0,0,0,0.0,0,0
Rob Ninkovich,3080,ED,10,NE,127,73,42,12,72.4,70.4,58.1,64.9,63.8,8,1,1,6,2,3,2,1,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Pat Watkins,3083,S,7,DAL,151,1,60,90,64.7,73.6,80.2,64.0,57.1,1,0,0,1,0,17,2,1,4,0,9,6,62,10.3,5,17,1,0,0,123.4,0,0
Parys Haralson,3085,ED,16,SF,958,470,354,134,55.1,50.6,48.8,61.8,63.6,43,6,10,27,1,31,4,5,29,0,13,10,120,12.0,97,31,0,0,2,104.6,6,4
Jonathan Scott,3086,T,1,BUF,5,0,5,0,63.6,61.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,6,0
Brandon Johnson,3087,LB,16,CIN,544,85,136,323,61.9,55.0,50.1,63.6,65.4,11,2,3,6,1,38,4,9,26,0,43,33,286,8.7,223,48,1,0,2,101.5,2,0
Dawan Landry,3091,S,16,BLT,1020,33,415,572,47.5,62.2,62.0,48.7,41.9,1,0,1,0,0,67,6,10,17,1,44,35,488,13.9,171,35,4,4,2,105.3,3,0
Tim Dobbins,3096,LB,14,SD,288,31,127,130,64.2,63.7,83.5,53.7,67.8,2,1,1,0,0,35,4,1,21,1,20,16,149,9.3,102,24,1,1,0,93.5,1,0
Anthony Montgomery,3098,DI,7,WAS,99,53,46,0,53.6,53.7,69.4,57.9,62.2,1,0,0,1,1,3,0,0,3,0,1,1,1,1.0,4,1,0,0,0,79.2,1,0
Mark Anderson,3104,ED,16,CHI,509,279,217,13,63.5,63.3,64.3,57.8,68.0,24,3,4,17,0,22,2,1,18,0,2,0,0,,0,,0,0,2,39.6,2,1
Omar Gaither,3113,LB,5,PHI,290,48,115,127,81.5,90.3,60.9,70.0,61.1,8,2,1,5,0,24,5,3,15,0,14,9,70,7.8,66,19,0,0,0,76.5,0,0
Reed Doughty,3118,S,15,WAS,645,32,255,358,72.1,91.5,90.7,62.9,56.5,3,2,0,1,0,66,7,4,28,0,41,28,248,8.9,130,23,2,1,3,90.3,1,0
Keith Ellison,3123,LB,8,BUF,513,45,232,236,47.9,47.2,83.8,55.4,51.7,3,0,1,2,0,38,7,3,24,0,37,27,254,9.4,100,20,1,0,2,100.5,0,0
Montavious Stanley,3127,DI,14,JAX,259,115,137,7,61.2,61.2,76.3,60.3,49.7,2,1,0,1,4,11,2,1,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Johnny Jolly,3128,DI,16,GB,785,472,308,5,55.7,54.4,70.6,53.7,76.5,18,1,5,12,10,25,6,3,16,0,1,0,0,,0,,0,1,0,0.0,2,0
Tyrone Culver,3130,S,16,MIA,299,4,42,253,62.9,68.3,90.0,49.3,61.8,0,0,0,0,0,16,1,0,3,0,15,9,92,10.2,48,17,0,1,3,49.9,2,0
Drew Coleman,3134,CB,14,NYJ,231,30,53,148,56.2,41.6,50.4,54.8,59.5,4,0,1,3,1,10,2,3,3,0,32,21,265,12.6,97,29,0,0,3,91.3,0,0
Marcus Hudson,3137,CB,4,SF,23,2,3,18,73.0,60.0,83.8,52.7,69.5,0,0,0,0,0,5,0,0,3,0,4,3,27,9.0,11,12,0,0,0,92.7,0,0
Kedric Golston,3141,DI,16,WAS,592,306,283,3,57.5,51.4,77.5,62.3,71.6,15,2,5,8,1,23,5,1,21,1,0,0,0,,0,,0,0,0,0.0,2,0
LaJuan Ramsey,3149,DI,13,STR,355,165,188,2,51.2,49.0,74.2,62.0,58.0,4,1,2,1,0,10,2,0,11,1,0,0,0,,0,,0,0,0,0.0,2,0
LeKevin Smith,3151,DI,13,DEN,242,104,138,0,55.4,57.3,73.6,52.8,,2,1,0,1,1,8,0,0,8,0,0,0,0,,0,,0,0,0,0.0,0,0
Antoine Bethea,3152,S,16,IND,1033,10,412,611,67.6,70.7,75.2,60.1,67.4,1,0,1,0,0,69,14,10,19,2,27,13,229,17.6,47,63,1,4,1,50.3,2,0
Derrick Martin,3153,S,7,GB,90,1,27,62,48.1,64.0,33.0,57.9,48.9,0,0,0,0,0,2,0,1,1,0,1,1,43,43.0,22,43,0,0,0,118.8,0,0
Fred Evans,3157,DI,13,MIN,161,107,54,0,64.1,77.1,72.7,59.0,60.0,3,0,0,3,1,8,1,2,6,0,0,0,0,,0,,0,0,0,0.0,3,0
James Wyche,3158,ED,1,JAX,17,9,8,0,53.2,57.7,69.9,53.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
James Wyche,3158,ED,1,STR,2,2,0,0,53.2,57.7,69.9,53.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Cortland Finnegan,3160,CB,13,TEN,830,10,299,521,67.2,71.9,73.5,48.3,67.2,1,0,0,1,0,52,5,5,14,0,72,42,528,12.6,156,37,2,5,7,61.6,5,0
Titus Adams,3165,DI,2,NE,19,7,12,0,53.1,54.7,,56.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jarrad Page,3173,S,5,KC,341,3,146,192,55.9,65.0,57.4,49.2,53.7,0,0,0,0,0,17,1,4,4,1,13,7,126,18.0,48,37,1,0,2,113.0,1,0
T.J. Rushing,3183,CB,5,IND,21,0,7,14,69.7,62.2,75.6,,69.4,0,0,0,0,0,2,0,0,1,0,1,0,0,,0,,0,0,0,39.6,0,0
Dave Tollefson,3198,ED,13,NYG,200,104,88,8,50.6,47.6,49.7,56.5,59.0,7,1,3,3,0,4,1,1,5,0,1,0,0,,0,,0,0,0,39.6,0,0
Colin Allred,3207,LB,7,TEN,120,3,68,49,63.9,65.0,79.6,56.6,60.7,0,0,0,0,0,4,4,0,4,0,4,3,77,25.7,62,36,1,0,0,156.3,0,0
Remi Ayodele,3212,DI,15,NO,584,266,315,3,50.0,55.2,68.1,51.6,51.9,4,3,0,1,0,23,3,2,16,0,0,0,0,,0,,0,0,0,0.0,3,0
Stephen Bowen,3242,DI,16,DAL,415,345,70,0,63.6,67.3,75.2,60.3,67.4,25,3,5,17,3,8,2,1,10,0,0,0,0,,0,,0,0,0,0.0,2,0
Ricky Brown,3253,LB,5,OAK,255,8,140,107,58.7,50.2,73.1,72.5,69.7,2,0,0,2,0,23,4,2,12,1,6,4,85,21.3,77,55,0,0,2,109.7,1,0
Copeland Bryan,3258,ED,5,DET,120,81,39,0,53.2,52.4,70.2,55.2,60.0,5,1,1,3,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Antwon Burton,3260,DI,2,CAR,33,20,13,0,53.3,55.8,,53.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jarrett Bush,3261,CB,12,GB,391,18,84,289,48.9,64.0,67.6,55.0,47.1,1,0,0,1,0,21,0,2,7,0,47,30,512,17.1,164,60,4,1,4,120.2,0,0
John Busing,3262,S,11,HST,317,6,126,185,31.8,39.8,69.9,63.3,37.7,1,0,1,0,0,17,0,2,2,0,14,10,157,15.7,28,31,1,1,1,102.4,1,0
Quincy Butler,3263,CB,11,STR,410,3,195,212,65.9,51.9,78.0,49.5,69.0,0,0,0,0,0,21,2,1,7,0,25,11,145,13.2,19,27,1,0,3,76.3,2,0
Jeff Charleston,3269,ED,15,NO,127,76,50,1,58.9,63.9,71.4,53.6,60.0,6,0,0,6,0,4,0,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Blake Costanzo,3278,LB,4,CLV,8,5,1,2,87.8,60.0,,80.7,61.2,2,0,1,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kevin Dockery,3298,CB,10,NYG,216,1,85,130,49.9,61.7,59.8,59.5,47.8,0,0,0,0,0,15,0,3,5,1,19,14,232,16.6,48,46,1,0,0,131.9,1,0
Abram Elam,3301,S,16,CLV,1030,47,466,517,60.4,86.9,87.7,50.1,47.1,4,1,0,3,0,75,7,6,24,1,39,28,286,10.2,92,21,1,0,2,101.0,0,0
Steve Gregory,3326,CB,16,SD,678,34,232,412,61.7,73.8,72.0,78.3,55.3,6,2,1,3,0,54,6,7,17,0,50,32,362,11.3,128,35,1,1,6,83.9,2,1
Kevin Hobbs,3352,CB,10,DET,224,24,24,176,50.1,35.7,30.7,65.7,50.2,6,0,3,3,0,18,5,7,7,1,35,32,294,9.2,198,35,0,0,1,101.7,0,0
Jason Hunter,3360,ED,14,DET,518,244,272,2,63.3,57.8,65.6,69.9,64.5,25,5,4,16,2,24,4,2,22,0,1,0,0,,0,,0,0,0,39.6,4,0
Brian Iwuh,3366,LB,14,JAX,224,21,103,100,68.6,76.0,36.9,52.1,60.2,1,0,0,1,0,15,2,5,8,0,9,7,95,13.6,43,25,0,0,1,110.6,0,0
Rashad Jeanty,3375,LB,8,CIN,96,4,70,22,65.7,63.2,58.7,56.1,67.2,0,0,0,0,0,8,0,2,6,0,1,1,4,4.0,3,4,0,0,0,83.3,0,0
Lance Laury,3389,LB,1,SEA,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Corey Mays,3416,LB,16,KC,716,55,446,215,40.6,29.8,45.2,58.3,66.6,5,0,3,2,0,60,13,14,34,0,24,19,201,10.6,103,22,1,0,1,115.5,1,0
Tony McDaniel,3423,DI,16,MIA,309,184,123,2,48.7,52.4,64.3,55.8,60.0,6,2,0,4,1,13,4,3,10,0,1,1,12,12.0,11,12,0,0,0,116.7,3,1
Brandon McKinney,3427,DI,7,BLT,71,27,44,0,62.2,59.8,70.6,62.3,,2,0,0,2,0,3,1,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Jayme Mitchell,3435,ED,4,MIN,57,36,20,1,53.2,61.0,70.2,55.8,60.2,3,0,2,1,0,3,0,0,3,0,0,0,0,,0,,0,0,0,0.0,1,0
Chris Reis,3478,S,5,NO,82,4,37,41,58.3,38.9,66.4,48.2,69.2,1,0,1,0,0,3,2,1,0,0,3,1,3,3.0,0,3,0,1,0,2.8,0,0
Tramon Williams,3558,CB,16,GB,763,14,218,531,81.0,73.4,73.2,70.3,79.7,5,1,1,3,0,39,4,5,13,0,85,51,579,11.4,236,35,4,4,9,76.5,6,0
Pierre Woods,3562,ED,12,NE,201,31,113,57,62.0,77.1,81.4,57.6,37.3,2,0,0,2,0,10,3,0,7,0,5,5,61,12.2,38,18,2,0,0,157.1,0,0
Brent Grimes,3589,CB,16,ATL,700,0,251,449,67.3,65.8,43.9,78.9,65.6,1,0,0,1,0,57,2,10,14,0,93,58,685,11.8,257,61,2,6,6,65.0,5,2
Gaines Adams,3620,ED,5,CHI,154,73,79,2,44.9,44.5,53.0,58.3,61.5,11,1,3,7,2,7,0,0,7,0,0,0,0,,0,,0,0,0,0.0,3,1
Gaines Adams,3620,ED,5,TB,226,125,98,3,44.9,44.5,53.0,58.3,61.5,11,1,3,7,2,7,0,0,7,0,0,0,0,,0,,0,0,0,0.0,3,1
LaRon Landry,3622,S,15,WAS,977,12,417,548,42.6,71.2,68.9,66.7,30.7,2,1,1,0,0,76,9,13,20,1,38,26,664,25.5,212,75,5,1,3,139.8,2,0
Jamaal Anderson,3624,ED,13,ATL,551,286,257,8,60.9,59.3,68.1,61.5,57.8,18,1,3,14,2,20,5,3,15,0,1,1,27,27.0,11,27,0,0,0,118.8,1,0
Amobi Okoye,3626,DI,16,HST,817,520,296,1,52.8,40.7,68.4,61.7,70.8,28,2,5,21,3,25,2,4,20,0,1,1,-4,-4.0,0,-4,0,0,0,79.2,2,0
Patrick Willis,3627,LB,16,SF,1085,117,404,564,91.1,91.0,91.2,61.8,87.9,13,4,5,4,1,114,22,4,66,3,88,68,601,8.8,509,37,2,3,3,88.3,0,0
Darrelle Revis,3630,CB,16,NYJ,982,0,412,570,92.4,63.4,74.1,,92.6,0,0,0,0,0,47,4,5,13,0,111,41,425,10.4,145,53,2,6,23,32.3,4,0
Lawrence Timmons,3631,LB,14,PIT,793,145,301,347,75.8,67.3,56.1,90.3,62.4,25,7,4,14,3,51,12,9,36,4,38,25,270,10.8,184,61,1,0,3,95.3,5,1
Jarvis Moss,3633,LB,2,DEN,7,4,2,1,34.6,60.0,,55.3,60.0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,39.6,1,0
Leon Hall,3634,CB,16,CIN,972,0,364,608,88.7,79.6,88.2,,87.5,0,0,0,0,0,57,7,2,18,2,97,48,555,11.6,212,38,3,6,15,51.7,3,1
Michael Griffin,3635,S,16,TEN,1041,23,377,641,32.7,49.1,55.1,52.3,29.9,2,1,1,0,0,53,9,14,10,2,49,34,741,21.8,248,72,5,1,5,137.5,1,0
Aaron Ross,3636,CB,4,NYG,150,6,33,111,30.1,52.3,64.8,64.1,33.5,1,0,0,1,0,8,0,1,1,0,9,9,86,9.6,32,22,0,0,0,106.5,0,0
Reggie Nelson,3637,S,15,JAX,843,27,327,489,48.2,67.3,73.3,53.3,44.7,3,0,3,0,0,65,5,7,16,0,46,40,586,14.7,201,65,4,0,4,147.7,1,0
Brandon Meriweather,3640,S,16,NE,942,16,376,550,78.8,79.1,70.3,39.0,80.8,0,0,0,0,0,50,12,10,12,2,30,18,296,16.4,132,75,1,5,6,64.7,1,0
Jon Beason,3641,LB,16,CAR,1022,69,437,516,74.2,73.0,86.0,59.7,71.4,6,3,1,2,1,120,12,11,59,1,51,39,317,8.1,202,23,3,3,3,86.8,1,0
Anthony Spencer,3642,ED,16,DAL,969,474,345,150,77.1,84.5,78.8,70.1,65.6,56,7,26,23,2,54,6,3,43,2,16,12,181,15.1,151,74,2,1,4,125.3,6,1
Alan Branch,3649,DI,16,ARZ,338,194,144,0,71.6,75.0,50.0,58.8,73.7,15,2,2,11,2,12,1,4,13,0,0,0,0,,0,,0,0,0,0.0,0,0
Paul Posluszny,3650,LB,12,BUF,782,64,366,352,86.5,73.1,90.2,79.4,83.3,9,1,3,5,2,82,14,6,38,3,31,20,232,11.6,144,33,0,3,1,47.4,0,0
Eric Weddle,3653,S,13,SD,793,25,326,442,84.0,83.6,84.0,90.0,76.3,6,2,1,3,0,66,7,8,18,0,33,21,332,15.8,187,58,2,2,4,92.0,0,0
Chris Houston,3657,CB,12,ATL,706,1,276,429,60.7,62.6,66.1,58.3,59.4,0,0,0,0,0,39,4,5,9,0,62,42,502,12.0,101,51,2,1,4,96.3,6,2
Lamarr Woodley,3662,ED,16,PIT,1002,387,364,251,79.4,67.9,74.8,86.6,62.9,60,14,15,31,3,38,6,6,36,1,24,18,164,9.1,116,27,1,0,0,106.9,3,0
David Harris,3663,LB,16,NYJ,953,168,405,380,79.8,54.1,73.2,74.8,88.3,21,6,7,8,0,77,16,9,46,2,44,33,263,8.0,155,28,0,2,1,70.5,2,1
Justin Durant,3664,LB,13,JAX,745,69,326,350,70.1,66.1,90.2,60.2,69.3,8,1,1,6,0,80,10,3,43,0,32,27,269,10.0,120,26,2,1,1,109.5,0,0
Eric Wright,3669,CB,16,CLV,1079,4,472,603,66.6,62.4,64.3,42.3,66.5,0,0,0,0,0,58,2,7,13,0,89,47,655,13.9,267,41,2,4,8,65.5,5,1
Turk McBride,3670,ED,11,DET,343,190,146,7,53.4,54.7,65.0,58.4,58.2,10,4,2,4,0,13,3,2,8,0,0,0,0,,0,,0,0,0,0.0,2,1
Josh Wilson,3671,CB,12,SEA,668,19,225,424,76.5,64.6,71.6,59.6,77.0,4,1,3,0,0,44,1,5,12,0,74,47,521,11.1,221,33,0,2,9,73.1,1,0
Tim Crowder,3672,ED,15,TB,524,260,251,13,53.5,49.8,68.6,56.8,61.8,18,4,3,11,2,31,3,2,18,0,0,0,0,,0,,0,0,0,0.0,0,0
Victor Abiamiri,3673,ED,13,PHI,309,200,99,10,73.5,67.5,75.2,69.7,72.1,20,3,5,12,0,11,2,0,10,1,1,1,8,8.0,2,8,0,0,0,100.0,1,0
Gerald Alexander,3677,S,14,JAX,663,11,314,338,53.7,67.0,60.0,41.5,49.1,0,0,0,0,0,42,5,9,13,3,25,14,179,12.8,75,29,1,2,2,58.6,0,0
Sabby Piscitelli,3680,S,16,TB,1031,4,495,532,49.1,50.4,37.9,65.9,47.5,1,0,0,1,0,65,7,19,13,1,34,21,319,15.2,161,80,2,2,2,87.7,3,0
Quentin Moses,3681,ED,6,MIA,42,14,19,9,79.7,68.8,74.6,82.0,62.6,2,1,0,1,1,3,0,0,2,0,1,1,1,1.0,6,1,0,0,0,79.2,0,0
Usama Young,3682,CB,7,NO,129,3,34,92,62.5,56.5,43.5,50.5,63.8,0,0,0,0,0,6,1,2,3,0,4,3,63,21.0,9,37,1,1,0,116.7,2,0
Quincy Black,3684,LB,16,TB,618,36,370,212,64.7,51.2,78.6,64.7,80.3,5,2,1,2,0,55,10,6,29,0,37,28,319,11.4,190,32,1,1,4,98.8,1,0
Marcus McCauley,3688,CB,1,DET,1,0,0,1,60.0,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Tank Tyler,3698,DI,6,CAR,133,66,65,2,46.8,52.2,78.5,52.8,56.1,1,0,0,1,1,18,0,1,12,0,0,0,0,,0,,0,0,0,0.0,1,0
Tank Tyler,3698,DI,6,KC,206,109,97,0,46.8,52.2,78.5,52.8,56.1,1,0,0,1,1,18,0,1,12,0,0,0,0,,0,,0,0,0,0.0,1,0
Charles Johnson,3699,ED,13,CAR,438,265,162,11,69.5,59.7,75.8,76.6,58.1,28,4,2,22,2,13,1,2,13,2,0,0,0,,0,,0,0,0,0.0,2,0
Jonathan Wade,3700,CB,9,STR,273,7,106,160,67.8,50.1,50.5,53.6,70.8,1,0,1,0,0,12,1,4,2,0,18,14,129,9.2,38,24,1,0,4,115.0,2,0
Brandon Mebane,3701,DI,15,SEA,668,372,288,8,65.1,66.6,66.4,61.4,60.5,21,2,5,14,0,33,3,2,27,0,0,0,0,,0,,0,0,0,0.0,3,0
Aaron Rouse,3705,S,14,GB,84,1,48,35,37.9,62.0,55.7,78.4,30.1,4,1,2,1,0,38,3,10,13,0,15,7,112,16.0,38,44,0,0,2,72.1,2,0
Aaron Rouse,3705,S,14,NYG,545,15,220,310,37.9,62.0,55.7,78.4,30.1,4,1,2,1,0,38,3,10,13,0,15,7,112,16.0,38,44,0,0,2,72.1,2,0
Dante Hughes,3711,CB,1,SD,49,0,15,34,64.7,63.2,24.2,,63.9,0,0,0,0,0,1,0,2,0,0,4,3,43,14.3,35,19,0,0,1,109.4,0,0
Ray McDonald,3713,DI,16,SF,460,359,78,23,60.1,67.4,73.3,57.7,59.2,19,3,2,14,0,3,2,0,6,0,0,0,0,,0,,0,0,0,0.0,2,1
Brian Robison,3718,ED,16,MIN,215,178,32,5,74.7,70.2,73.4,71.5,56.5,18,5,7,6,0,4,1,0,7,0,0,0,0,,0,,0,0,0,0.0,1,0
Tanard Jackson,3722,S,12,TB,778,12,371,395,56.3,54.5,47.0,50.6,57.6,1,0,1,0,0,57,10,17,20,1,25,17,177,10.4,55,25,1,5,2,62.0,0,0
Paul Soliai,3724,DI,14,MIA,364,144,217,3,54.3,56.7,79.1,53.9,80.3,3,0,1,2,1,25,0,3,24,1,1,0,0,,0,,0,0,0,39.6,3,0
Stephen Nicholas,3725,LB,16,ATL,664,47,328,289,62.4,59.3,77.3,76.5,60.7,10,3,2,5,0,52,5,3,26,0,46,33,390,11.8,249,59,0,0,3,97.2,0,0
John Bowie,3726,CB,1,OAK,8,0,2,6,65.4,60.0,,,65.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Marvin White,3730,S,8,DET,443,11,215,217,28.5,48.9,29.0,68.5,28.6,1,0,0,1,1,37,6,15,10,0,26,16,264,16.5,84,68,3,0,3,134.1,2,0
Marcus Thomas,3737,DI,16,DEN,236,101,133,2,56.2,53.1,60.4,59.0,63.7,4,0,1,3,0,10,4,1,9,0,0,0,0,,0,,0,0,0,0.0,0,0
Fred Bennett,3739,CB,4,HST,186,0,86,100,50.2,45.0,29.7,,52.5,0,0,0,0,0,13,3,5,5,0,20,14,142,10.1,42,19,1,0,1,106.7,0,0
Dashon Goldson,3742,S,16,SF,1077,17,397,663,45.9,77.4,62.1,91.2,29.9,6,3,0,3,0,77,9,13,26,3,52,34,438,12.9,129,42,3,4,2,78.8,2,0
Ryan McBean,3748,DI,14,DEN,436,194,240,2,47.3,45.6,67.1,50.8,64.4,6,0,1,5,0,21,4,1,16,0,0,0,0,,0,,0,0,0,0.0,0,0
Antwan Barnes,3750,ED,9,BLT,144,100,35,9,64.2,64.3,33.4,65.4,67.9,10,3,1,6,0,3,0,2,6,1,3,1,10,10.0,13,10,0,1,1,4.2,1,0
Joe Cohen,3751,DI,7,DET,208,106,102,0,53.9,49.3,51.8,57.2,60.0,4,0,0,4,0,7,2,1,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Clint Session,3752,LB,14,IND,837,51,361,425,63.8,51.2,70.0,81.9,71.0,13,1,4,8,0,85,6,9,44,1,63,51,352,6.9,291,22,1,2,2,82.0,1,0
Jay Richardson,3754,ED,16,OAK,243,83,159,1,52.0,52.6,58.8,63.3,54.7,8,3,2,3,0,15,1,3,15,0,1,1,14,14.0,2,14,0,0,0,118.8,2,2
Brandon McDonald,3756,CB,16,CLV,888,12,353,523,76.3,68.0,63.0,86.4,74.6,6,2,1,3,0,45,3,8,14,1,68,33,567,17.2,229,72,2,1,6,80.9,2,0
Greg Peterson,3757,DI,2,JAX,23,7,16,0,41.5,39.9,,63.6,,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
David Jones,3761,CB,6,CIN,35,0,27,8,74.8,66.1,,,76.7,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,,0,0,1,39.6,0,0
Tarell Brown,3763,CB,12,SF,503,4,132,367,66.7,34.2,61.4,85.3,69.6,3,0,2,1,0,25,1,4,7,0,62,37,389,10.5,147,64,2,2,2,75.3,3,1
Antonio Johnson,3768,DI,15,IND,453,204,249,0,38.1,38.6,66.5,54.8,67.0,6,1,1,4,0,19,5,1,12,0,0,0,0,,0,,0,0,0,0.0,5,0
Clifton Ryan,3770,DI,16,STR,644,270,372,2,54.6,61.3,72.3,50.7,57.9,4,1,1,2,1,41,5,2,35,0,0,0,0,,0,,0,0,0,0.0,4,2
Will Herring,3777,LB,10,SEA,333,8,187,138,66.8,58.9,77.4,74.4,71.8,2,0,0,2,0,34,2,2,18,1,21,16,87,5.4,82,11,0,0,1,82.8,0,0
Tim Shaw,3780,LB,1,CHI,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Derek Landri,3782,DI,7,JAX,194,103,90,1,56.5,52.0,74.5,57.6,63.8,6,1,1,4,0,7,3,0,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Kevin Payne,3783,S,13,CHI,539,16,226,297,51.7,58.2,76.3,71.9,49.5,1,0,0,1,2,35,4,4,8,0,24,9,76,8.4,57,23,1,0,2,60.4,1,0
Corey Graham,3784,CB,9,CHI,222,11,81,130,57.5,55.3,84.0,52.5,58.4,2,0,1,1,0,15,0,0,5,0,20,15,150,10.0,42,24,5,0,2,135.4,0,0
William Gay,3786,CB,16,PIT,891,10,315,566,59.8,73.0,64.9,67.1,56.0,3,2,1,0,1,69,2,9,25,1,104,70,765,10.9,256,29,2,0,11,95.2,1,0
Michael Coe,3789,CB,1,JAX,8,2,3,3,58.7,60.0,,53.5,61.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
H.B. Blades,3795,LB,9,WAS,141,12,64,65,75.9,77.6,84.2,51.7,70.3,0,0,0,0,0,14,2,0,9,0,10,10,89,8.9,81,15,0,0,0,103.7,0,0
Adam Hayward,3798,LB,10,TB,84,4,44,36,67.8,54.8,81.7,65.0,76.0,1,0,1,0,0,9,0,1,4,0,4,3,13,4.3,9,7,0,0,0,78.1,0,0
John Wendling,3800,S,1,BUF,1,0,0,1,60.0,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Trey Lewis,3801,DI,8,ATL,199,93,106,0,49.6,42.3,72.7,60.4,60.0,4,0,2,2,0,7,2,1,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Matt Toeaina,3803,DI,1,CHI,3,1,2,0,60.2,60.1,,60.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
