player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Brandon Green,1481,ED,13,STR,380,180,189,11,48.3,44.4,78.2,54.5,58.3,12,1,2,9,1,13,2,0,9,0,2,2,37,18.5,45,23,0,0,0,118.8,0,0
B.J. Tucker,1483,CB,2,SF,32,0,4,28,46.1,60.0,24.1,,44.7,0,0,0,0,0,1,0,1,0,0,3,2,23,11.5,6,12,0,0,0,89.6,0,0
Gerome Sapp,1486,S,9,BLT,132,24,19,89,63.2,61.8,84.3,66.1,60.5,6,2,0,4,1,9,0,0,2,0,6,4,52,13.0,24,30,0,0,1,93.8,0,0
Rashad Moore,1487,DI,13,NYJ,158,68,90,0,52.0,58.4,57.5,53.6,,3,0,1,2,0,7,4,1,5,1,0,0,0,,0,,0,0,0,0.0,2,0
Hanik Milligan,1491,S,1,ARZ,2,0,0,2,62.2,,,,61.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jimmy Wilkerson,1492,ED,13,KC,266,164,100,2,61.2,57.4,75.6,56.8,70.3,11,0,0,11,2,13,2,0,11,0,0,0,0,,0,,0,0,0,0.0,0,0
Antonio Garay,1497,DI,4,CHI,91,72,19,0,62.5,65.9,70.6,62.5,60.0,4,0,1,3,0,3,1,0,3,0,0,0,0,,0,,0,0,0,0.0,1,0
Cato June,1500,LB,16,IND,969,27,497,445,39.8,29.2,40.9,61.8,58.0,5,1,2,2,0,92,32,21,47,2,58,48,467,9.7,294,25,0,3,1,78.7,1,0
Torrie Cox,1505,CB,13,TB,254,1,99,154,61.3,86.7,48.3,60.0,57.3,0,0,0,0,0,19,2,4,6,1,29,19,252,13.3,77,45,2,0,1,115.9,2,1
Frank Walker,1507,CB,4,NYG,83,1,23,59,60.1,54.4,58.4,60.0,64.8,0,0,0,0,0,7,1,1,2,0,4,3,32,10.7,0,14,1,0,0,137.5,1,0
Tony Gilbert,1510,LB,5,JAX,57,4,42,11,75.6,73.4,81.7,54.5,66.2,1,0,0,1,0,9,0,0,7,0,0,0,0,,0,,0,0,0,0.0,0,0
Yeremiah Bell,1513,S,16,MIA,687,49,239,399,63.7,73.7,65.0,90.3,53.7,11,2,1,8,2,46,10,9,15,2,46,28,334,11.9,136,41,1,0,9,90.3,2,0
Curry Burns,1517,S,2,WAS,18,5,0,13,66.0,,75.2,64.8,63.1,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Blue Adams,1518,CB,6,TB,24,0,21,3,64.4,62.2,,,62.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Mario Haggan,1526,LB,3,BUF,14,0,9,5,34.9,47.2,73.2,,47.3,0,0,0,0,0,0,1,0,0,0,1,1,9,9.0,0,9,1,0,0,143.8,0,0
Demetrin Veal,1533,DI,16,DEN,519,327,185,7,59.5,58.2,46.3,59.7,57.0,18,3,6,9,2,19,7,3,14,0,1,1,4,4.0,0,4,0,0,0,83.3,2,0
Tully Banta-Cain,1534,ED,15,NE,472,260,154,58,70.0,65.5,56.1,64.4,74.3,37,6,6,25,2,19,6,5,16,0,6,5,33,6.6,27,14,0,0,0,89.6,2,0
Ethan Kelley,1537,DI,11,CLV,148,58,90,0,90.6,91.2,78.0,60.7,,4,0,1,3,0,13,8,0,13,0,0,0,0,,0,,0,0,0,0.0,0,0
Norman LeJeune,1538,S,1,MIA,25,0,3,22,64.4,60.0,75.2,,63.1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Scott Shanle,1545,LB,16,NO,796,38,350,408,80.1,70.5,72.0,66.1,80.2,9,4,2,3,0,72,17,7,43,1,50,39,341,8.7,233,60,2,0,2,108.4,0,0
Kenderick Allen,1555,DI,2,GB,46,21,25,0,54.2,54.2,68.4,57.1,,0,0,0,0,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Leigh Bodden,1564,CB,9,CLV,499,5,248,246,72.1,72.1,61.1,90.3,68.7,1,0,0,1,1,30,7,5,6,1,49,24,328,13.7,66,49,1,2,9,60.6,2,0
Gary Brackett,1569,LB,14,IND,831,17,429,385,46.4,44.8,70.2,52.2,55.8,2,0,0,2,0,81,13,10,36,1,41,34,358,10.5,142,33,2,0,1,119.3,3,0
Tony Brown,1574,DI,12,CAR,5,1,4,0,64.3,75.8,55.8,60.2,58.9,14,2,4,8,0,25,10,2,22,1,0,0,0,,0,,0,0,0,0.0,5,0
Tony Brown,1574,DI,12,TEN,343,200,143,0,64.3,75.8,55.8,60.2,58.9,14,2,4,8,0,25,10,2,22,1,0,0,0,,0,,0,0,0,0.0,5,0
Oliver Celestin,1581,S,2,SEA,46,2,31,13,39.1,49.3,37.9,58.8,42.8,0,0,0,0,0,2,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jacques Cesaire,1582,DI,16,SD,588,376,212,0,67.1,72.7,66.6,55.9,64.3,22,5,0,17,1,23,5,1,20,1,0,0,0,,0,,0,0,0,0.0,1,0
Vinny Ciurciu,1584,LB,2,CAR,10,0,4,6,67.4,64.6,28.4,,62.8,0,0,0,0,0,1,1,1,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Earl Cochran,1588,ED,1,HST,19,14,5,0,55.4,60.4,70.5,52.8,,0,0,0,0,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Colin Cole,1589,DI,15,GB,401,192,208,1,71.0,72.6,59.6,57.0,60.6,10,1,0,9,0,30,8,2,24,2,0,0,0,,0,,0,0,0,0.0,0,0
Stephen Cooper,1590,LB,16,SD,393,79,189,125,81.7,75.1,67.5,63.3,80.0,15,3,2,10,0,25,13,4,20,1,14,9,97,10.8,55,57,0,0,1,84.5,0,0
Akbar Gbaja-Biamila,1610,ED,3,SD,29,27,1,1,72.5,60.0,69.2,62.9,63.2,4,0,1,3,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Joselio Hanson,1619,CB,11,PHI,397,7,126,264,64.2,58.0,73.2,50.5,65.3,2,0,1,1,0,23,6,2,2,0,43,21,309,14.7,96,47,0,0,6,72.7,2,1
Roderick Hood,1628,CB,9,PHI,346,2,110,234,53.4,55.5,38.6,81.5,51.5,1,1,0,0,0,16,2,4,7,0,23,16,241,15.1,81,75,2,0,1,132.7,3,0
Israel Idonije,1632,ED,12,CHI,213,138,72,3,68.6,55.7,76.4,68.2,64.1,10,0,0,10,1,7,2,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Cullen Jenkins,1637,DI,14,GB,408,261,145,2,89.7,80.5,63.8,80.3,71.6,32,6,6,20,2,17,7,4,16,0,1,1,9,9.0,14,9,0,0,0,104.2,1,0
Ade Jimoh,1639,CB,6,WAS,66,0,25,41,42.6,56.3,41.3,,50.0,0,0,0,0,0,8,0,2,2,0,11,6,53,8.8,6,14,1,0,2,97.9,3,1
Quintin Mikell,1662,S,10,PHI,177,13,62,102,54.0,73.7,57.5,56.5,47.2,2,0,0,2,1,14,0,2,5,0,7,7,58,8.3,26,19,1,0,0,140.8,0,0
Keith O'Neil,1674,LB,1,IND,12,0,2,10,65.9,60.0,75.6,,65.3,0,0,0,0,0,3,0,0,2,0,2,2,7,3.5,8,4,0,0,0,81.3,0,0
Shantee Orr,1675,LB,15,HST,400,64,210,126,54.7,50.0,49.5,61.2,57.7,7,2,2,3,0,21,4,5,14,0,20,16,104,6.5,78,28,1,0,1,105.0,1,0
Sam Rayburn,1685,DI,11,PHI,216,98,118,0,49.7,50.2,74.0,51.9,,2,0,0,2,0,12,0,0,10,0,0,0,0,,0,,0,0,0,0.0,0,0
Shaun Smith,1702,DI,13,CIN,101,50,51,0,68.0,64.7,73.0,64.2,60.0,2,0,1,1,1,5,3,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Mason Unck,1708,LB,2,CLV,14,1,6,7,72.9,70.6,,59.0,62.7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ronyell Whitaker,1715,CB,12,MIN,228,30,41,157,40.9,67.8,68.0,75.6,30.3,6,0,0,6,0,8,1,1,4,0,27,17,352,20.7,199,82,4,0,0,146.2,2,0
Tracy White,1716,LB,4,GB,6,0,4,2,65.5,60.3,,,62.7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Cameron Worrell,1720,S,4,CHI,52,0,26,26,76.0,70.3,81.5,81.9,66.7,1,1,0,0,0,5,1,0,1,0,2,2,16,8.0,2,8,0,0,0,100.0,0,0
Sean Taylor,1726,S,16,WAS,1040,47,481,512,68.8,89.4,57.0,76.1,54.9,5,0,2,3,0,88,28,22,30,3,36,19,359,18.9,119,84,5,1,5,115.6,7,1
DeAngelo Hall,1729,CB,16,ATL,1017,0,426,591,68.6,85.2,61.1,,67.5,0,0,0,0,0,51,9,8,17,0,100,52,787,15.1,253,76,6,4,10,81.5,7,0
Dunta Robinson,1731,CB,16,HST,994,17,417,560,67.6,69.2,74.3,60.5,67.3,3,0,0,3,1,68,11,7,31,1,107,59,741,12.6,256,39,6,2,5,87.8,7,2
Jonathan Vilma,1733,LB,16,NYJ,1055,83,449,523,69.5,63.5,67.2,46.8,76.6,2,0,2,0,1,80,27,11,38,1,47,35,352,10.1,276,51,2,1,3,100.7,4,1
Tommie Harris,1735,DI,12,CHI,554,321,231,2,73.8,68.1,76.8,73.4,63.5,29,5,7,17,0,20,4,1,19,1,0,0,0,,0,,0,0,0,0.0,3,0
D.J. Williams,1738,LB,16,DEN,708,50,354,304,57.2,52.4,54.9,66.4,59.2,12,2,4,6,0,58,11,10,32,0,54,34,305,9.0,216,26,1,0,2,84.3,1,0
Will Smith,1739,ED,14,NO,767,434,312,21,65.0,59.0,59.9,62.2,66.2,43,11,6,26,3,28,12,4,30,3,0,0,0,,0,,0,0,0,0.0,2,0
Kenechi Udeze,1741,ED,16,MIN,842,534,284,24,50.4,64.3,64.0,46.4,61.4,37,1,9,27,0,24,6,2,22,0,1,1,0,0.0,6,0,0,0,0,79.2,6,1
Vince Wilfork,1742,DI,13,NE,604,334,270,0,85.7,90.7,58.1,61.4,73.1,16,1,2,13,1,35,13,4,32,0,0,0,0,,0,,0,0,0,0.0,4,1
Marcus Tubbs,1744,DI,5,SEA,121,84,37,0,62.8,64.5,73.0,62.2,,5,1,0,4,0,4,2,1,4,0,0,0,0,,0,,0,0,0,0.0,1,0
Ahmad Carroll,1746,CB,4,GB,121,0,28,93,49.8,67.7,53.9,84.1,44.8,1,1,0,0,0,5,0,1,1,0,14,6,143,23.8,16,45,2,0,2,119.9,3,1
Jason Babin,1748,ED,15,HST,451,250,173,28,48.0,42.6,52.6,55.6,59.5,21,4,4,13,0,14,4,3,15,0,1,1,18,18.0,13,18,0,0,0,118.8,2,1
Chris Gamble,1749,CB,15,CAR,859,15,334,510,77.6,65.1,38.5,55.3,80.3,2,0,0,2,0,49,13,14,23,0,79,49,681,13.9,353,66,7,3,6,103.4,2,1
Karlos Dansby,1754,LB,14,ARZ,759,90,320,349,58.3,45.8,70.5,66.7,64.0,14,6,2,6,0,54,21,8,37,2,50,39,394,10.1,192,29,1,0,3,106.2,2,1
Igor Olshansky,1756,DI,13,SD,559,321,238,0,68.5,75.4,67.6,57.6,57.3,19,3,5,11,2,20,9,2,15,0,0,0,0,,0,,0,0,0,0.0,1,0
Teddy Lehman,1758,LB,4,DET,50,2,27,21,63.0,67.1,79.8,54.9,58.3,0,0,0,0,0,5,0,0,1,0,1,1,11,11.0,6,11,0,0,0,112.5,0,0
Ricardo Colclough,1759,CB,3,PIT,28,2,6,20,46.0,52.0,76.9,55.4,47.6,0,0,0,0,0,3,0,0,2,0,5,3,20,6.7,5,13,1,0,0,108.3,0,0
Daryl Smith,1760,LB,16,JAX,967,94,389,484,72.1,52.0,73.6,57.6,85.7,14,1,2,11,0,67,21,7,45,1,62,41,319,7.8,239,24,0,1,3,71.9,0,0
Travis LaBoy,1763,ED,13,TEN,597,325,264,8,51.5,46.2,47.1,60.2,51.3,29,4,5,20,1,18,6,5,15,1,1,1,1,1.0,-8,1,1,0,0,118.8,2,0
Bob Sanders,1765,CB,4,IND,231,1,105,125,65.9,74.8,34.3,59.1,59.7,0,0,0,0,0,17,7,7,7,1,11,8,147,18.4,41,39,1,1,0,107.2,0,0
Tank Johnson,1768,DI,14,CHI,652,388,255,9,57.4,56.6,64.7,63.8,51.8,28,2,7,19,0,12,5,2,12,1,0,0,0,,0,,0,0,1,0.0,4,1
Dontarrious Thomas,1769,LB,10,MIN,180,12,97,71,56.4,68.8,62.8,59.4,42.9,1,1,0,0,0,10,5,2,4,0,8,6,61,10.2,33,22,1,0,0,135.9,0,0
Keiwan Ratliff,1770,CB,13,CIN,164,12,26,126,50.5,54.0,65.2,50.1,51.2,1,0,0,1,0,16,1,2,3,0,25,22,209,9.5,117,34,1,0,1,114.8,0,0
Dwan Edwards,1772,DI,8,BLT,92,53,39,0,66.5,71.3,73.1,54.9,,3,0,0,3,1,7,1,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Michael Boulware,1774,S,12,SEA,521,19,185,317,67.8,73.4,75.1,68.1,62.2,2,0,0,2,0,29,5,3,12,0,26,15,340,22.7,134,71,3,2,3,108.7,0,0
Madieu Williams,1777,S,16,CIN,1053,22,420,611,73.9,79.7,69.0,72.3,75.6,5,0,2,3,1,65,11,10,25,1,42,21,214,10.2,70,36,1,3,7,43.2,6,1
Antwan Odom,1778,ED,4,TEN,135,67,68,0,67.2,68.7,76.1,54.0,63.2,4,1,0,3,0,6,2,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Shawntae Spencer,1779,CB,13,SF,801,7,339,455,67.9,75.1,51.5,93.6,61.6,3,2,1,0,0,56,5,8,17,1,73,49,730,14.9,205,57,3,1,7,107.7,5,0
Sean Jones,1780,S,16,CLV,1048,37,490,521,81.1,83.6,91.5,72.4,78.1,8,1,4,3,1,83,33,4,26,0,44,24,358,14.9,86,77,5,5,7,79.7,2,0
Marquise Hill,1784,ED,4,NE,23,11,12,0,47.1,62.9,,52.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Darnell Dockett,1785,DI,16,ARZ,864,476,387,1,55.4,57.0,47.3,53.2,57.5,20,2,2,16,1,35,12,5,27,1,0,0,0,,0,,0,1,0,0.0,1,0
Stuart Schweigert,1788,S,16,OAK,977,0,508,469,65.8,83.1,73.5,,54.8,0,0,0,0,0,75,15,11,7,0,20,12,136,11.3,22,21,3,0,3,120.0,0,0
Gilbert Gardner,1790,LB,13,IND,540,21,326,193,65.9,49.9,62.7,56.7,84.9,2,0,0,2,1,33,14,6,19,0,19,15,82,5.5,41,16,0,0,1,84.6,1,0
Randy Starks,1792,DI,16,TEN,641,331,310,0,66.8,68.3,62.7,56.2,63.7,22,4,5,13,0,23,7,4,22,0,0,0,0,,0,,0,0,0,0.0,1,0
Keith Smith,1794,CB,10,DET,65,5,18,42,63.9,66.4,79.6,52.7,63.3,0,0,0,0,0,5,2,0,2,0,7,4,59,14.8,7,28,0,0,1,84.8,0,0
Tim Anderson,1795,DI,15,BUF,482,239,243,0,48.3,51.1,59.5,49.5,60.2,7,0,0,7,0,18,5,1,14,0,0,0,0,,0,,0,0,0,0.0,1,0
Derrick Strait,1797,CB,4,CAR,12,0,2,10,56.9,69.8,48.4,56.6,54.1,0,0,0,0,0,8,0,2,1,0,9,8,111,13.9,56,25,0,0,0,118.1,1,0
Derrick Strait,1797,CB,4,NYJ,76,2,26,48,56.9,69.8,48.4,56.6,54.1,0,0,0,0,0,8,0,2,1,0,9,8,111,13.9,56,25,0,0,0,118.1,1,0
Caleb Miller,1801,LB,16,CIN,492,44,195,253,86.4,88.0,87.1,53.5,77.7,4,1,0,3,0,71,17,3,34,0,27,24,195,8.1,79,21,1,0,1,109.1,0,0
Jorge Cordova,1807,ED,10,JAX,104,80,16,8,48.8,91.5,27.8,46.5,39.3,3,0,0,3,1,1,1,1,1,0,2,2,62,31.0,65,36,0,0,0,118.8,1,0
Darrion Scott,1809,ED,16,MIN,683,424,244,15,59.2,66.8,58.0,57.5,52.0,30,5,4,21,2,22,13,3,17,1,4,4,69,17.3,52,29,0,0,0,118.8,3,0
Matt Ware,1810,CB,7,ARZ,110,0,55,55,59.1,69.8,53.5,,55.4,0,0,0,0,0,5,1,1,1,1,14,9,112,12.4,41,42,1,0,1,112.8,0,0
Tony Hargrove,1812,ED,4,BUF,197,135,58,4,57.5,61.9,53.1,51.9,63.6,9,1,3,5,0,3,1,1,1,0,0,0,0,,0,,0,0,0,0.0,1,1
Tony Hargrove,1812,ED,4,STR,194,110,81,3,57.5,61.9,53.1,51.9,63.6,9,1,3,5,0,3,1,1,1,0,0,0,0,,0,,0,0,0,0.0,1,1
Keyaron Fox,1814,LB,15,KC,330,30,163,137,60.3,65.3,47.5,72.9,50.0,7,1,1,5,1,36,8,6,18,1,24,22,170,7.7,125,16,1,0,0,110.1,0,0
Guss Scott,1816,S,1,HST,51,3,10,38,52.2,57.7,71.4,53.5,53.5,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Guss Scott,1816,S,1,NE,6,1,1,4,52.2,57.7,71.4,53.5,53.5,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Landon Johnson,1817,LB,16,CIN,925,85,384,456,61.1,73.7,63.1,61.3,50.0,9,1,1,7,0,84,23,13,34,2,58,47,525,11.2,293,36,2,1,1,108.7,2,0
Reggie Torbor,1818,LB,10,NYG,226,58,102,66,57.7,53.5,30.2,57.8,61.3,6,1,2,3,1,8,4,4,6,1,9,7,56,8.0,45,18,0,0,0,92.6,0,0
Shaun Phillips,1819,ED,14,SD,749,364,266,119,72.2,65.4,73.6,73.4,78.5,42,13,7,22,5,29,14,4,31,4,16,13,121,9.3,69,26,0,0,1,98.2,7,0
Demorrio Williams,1822,LB,16,ATL,694,91,237,366,64.2,59.3,42.4,55.9,68.3,13,1,4,8,1,64,20,16,35,0,40,31,240,7.7,194,18,0,1,3,81.3,1,0
Bo Schobel,1824,ED,13,IND,134,49,85,0,66.3,69.4,77.2,57.5,60.0,4,1,1,2,0,9,2,0,2,0,0,0,0,,0,,0,0,0,0.0,1,0
Isaac Sopoaga,1825,DI,15,SF,411,213,197,1,50.5,51.5,46.1,50.6,72.4,5,0,1,4,3,19,3,3,16,1,0,0,0,,0,,0,0,0,0.0,1,0
Nathan Vasher,1831,CB,14,CHI,841,10,326,505,63.6,82.6,51.5,64.2,59.5,2,0,1,1,0,39,8,8,16,0,89,50,480,9.6,191,31,2,3,3,64.8,3,3
Will Allen,1832,S,16,TB,868,25,397,446,58.3,74.4,44.3,54.8,53.8,8,0,2,6,0,55,10,15,9,0,25,16,257,16.1,93,52,3,0,2,137.8,3,0
Leon Joe,1833,LB,4,CHI,43,0,18,25,67.1,71.3,75.9,,59.2,0,0,0,0,0,1,1,0,1,0,3,2,21,10.5,13,18,0,0,0,86.8,0,0
Dexter Reid,1834,S,5,IND,134,1,72,61,68.2,50.5,42.5,58.7,72.2,0,0,0,0,0,8,2,3,0,0,2,0,0,,0,,0,0,2,39.6,0,0
Robert Geathers,1838,ED,16,CIN,693,424,217,52,58.4,60.7,52.1,57.1,63.9,39,11,4,24,1,22,9,5,26,0,6,6,73,12.2,41,27,1,0,0,156.9,4,1
Anthony Maddox,1839,DI,12,HST,410,208,196,6,63.4,63.1,71.2,62.9,53.3,8,2,0,6,0,26,8,1,15,1,0,0,0,,0,,0,0,0,0.0,1,0
Glenn Earl,1843,S,15,HST,790,28,343,419,61.9,72.4,61.1,55.8,57.2,4,2,0,2,0,58,11,12,19,1,24,19,205,10.8,69,25,0,1,1,84.9,1,0
Jason David,1846,CB,16,IND,942,0,473,469,67.1,69.2,60.6,,66.7,1,0,0,1,0,46,3,8,8,0,74,39,511,13.1,150,46,3,2,7,77.0,6,0
Jared Allen,1847,ED,16,KC,1005,535,429,41,85.1,75.5,67.0,83.2,61.1,63,9,13,41,10,59,12,9,49,3,4,2,4,2.0,11,11,0,1,0,16.7,3,0
Brandon Chillar,1851,LB,16,STR,582,49,347,186,49.8,57.4,62.5,56.9,40.0,7,1,1,5,1,48,14,7,28,1,18,13,123,9.5,72,16,0,0,1,90.7,3,0
Dave Ball,1854,DI,10,NYJ,151,114,36,1,59.4,56.6,25.1,62.8,49.8,8,0,2,6,2,2,0,1,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Antonio Smith,1856,ED,16,ARZ,554,312,237,5,61.2,68.2,64.4,56.1,60.3,23,2,3,18,0,14,6,2,13,0,1,1,12,12.0,14,12,0,0,0,116.7,4,0
Gibril Wilson,1857,S,15,NYG,1015,38,402,575,76.0,91.7,78.6,55.8,66.5,10,0,2,8,0,81,20,11,28,2,53,28,301,10.8,116,27,0,2,5,54.0,2,1
Rodney Leisle,1860,DI,14,NO,247,130,116,1,57.8,59.5,72.8,46.9,79.2,1,0,0,1,0,8,3,0,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Alex Lewis,1861,LB,11,DET,236,11,111,114,79.4,73.6,65.4,86.6,74.4,5,0,0,5,0,26,9,3,17,0,15,10,50,5.0,41,9,1,0,1,93.8,1,1
Erik Coleman,1864,S,16,NYJ,963,33,399,531,69.6,72.7,81.0,52.0,67.9,3,0,2,1,0,71,21,8,16,0,35,23,260,11.3,61,27,1,1,2,85.4,1,0
Roderick Green,1872,ED,9,SF,158,135,22,1,56.0,77.9,75.5,50.8,60.9,10,2,1,7,0,4,0,0,9,0,0,0,0,,0,,0,0,0,0.0,1,0
Robert Reynolds,1883,LB,2,TEN,22,2,11,9,74.6,61.7,76.0,59.2,77.0,0,0,0,0,0,2,0,0,2,0,1,0,0,,0,,0,0,0,39.6,0,0
Von Hutchins,1891,CB,3,HST,49,3,11,35,68.0,63.0,77.6,72.0,65.6,1,0,0,1,0,3,1,0,0,0,4,3,23,7.7,5,12,0,0,1,88.5,0,0
Corey Williams,1897,DI,16,GB,582,360,221,1,54.4,55.9,69.5,58.6,69.3,22,7,2,13,2,20,6,3,20,0,0,0,0,,0,,0,0,0,0.0,4,0
Craig Terrill,1907,DI,11,SEA,302,180,122,0,62.9,50.9,30.0,62.8,74.0,16,3,1,12,0,6,1,2,9,0,0,0,0,,0,,0,0,0,0.0,1,1
Dexter Wynn,1909,CB,4,HST,24,0,2,22,61.3,67.2,82.3,51.2,60.8,1,0,0,1,0,2,1,0,0,0,9,6,80,13.3,6,30,1,0,0,131.7,0,0
Dexter Wynn,1909,CB,4,PHI,105,4,24,77,61.3,67.2,82.3,51.2,60.8,1,0,0,1,0,2,1,0,0,0,9,6,80,13.3,6,30,1,0,0,131.7,0,0
Keith Lewis,1914,S,10,SF,588,8,255,325,73.4,83.5,88.1,90.8,68.2,2,1,1,0,1,48,13,3,16,1,27,20,220,11.0,69,39,0,2,1,66.9,4,0
Charlie Anderson,1916,LB,8,HST,64,5,38,21,70.6,44.6,37.8,66.2,90.5,1,1,0,0,0,6,2,2,4,0,7,6,35,5.8,27,15,0,0,1,87.5,0,0
Ryon Bingham,1920,DI,15,SD,208,121,87,0,62.4,66.7,74.8,53.5,,5,2,0,3,0,4,7,1,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Nathan Jones,1921,CB,4,DAL,69,2,8,59,64.3,68.1,83.4,55.3,62.1,0,0,0,0,0,7,1,0,2,0,3,2,11,5.5,3,8,0,0,0,72.9,0,0
Derrick Pope,1937,LB,2,MIA,24,1,12,11,60.5,77.1,77.8,59.1,44.0,0,0,0,0,0,4,1,0,2,0,2,2,16,8.0,14,13,0,0,0,100.0,0,0
Jacques Reeves,1938,CB,6,DAL,21,0,3,18,47.9,60.0,32.4,,46.8,0,0,0,0,0,1,0,1,0,0,2,1,38,38.0,1,38,0,0,0,95.8,0,0
Christian Morton,1947,CB,6,CAR,103,0,24,79,75.8,67.7,79.1,,75.4,0,0,0,0,0,5,0,0,2,0,10,5,72,14.4,36,30,1,1,1,67.5,0,0
Trevor Johnson,1948,ED,1,NO,41,19,22,0,68.8,69.0,73.1,58.9,,1,0,0,1,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Rashad Washington,1950,S,8,NYJ,84,13,37,34,75.0,87.5,85.4,57.9,60.4,2,1,0,1,0,7,3,0,6,0,2,1,8,8.0,6,8,0,0,0,60.4,0,0
Colby Bockwoldt,1954,LB,11,TEN,73,8,50,15,57.0,56.4,78.0,65.0,55.0,1,1,0,0,0,3,2,0,3,0,1,1,7,7.0,3,7,0,0,0,95.8,0,0
Bobby McCray,1963,ED,15,JAX,605,378,217,10,63.0,68.7,70.8,59.6,65.8,46,11,9,26,0,20,3,3,23,2,3,1,15,15.0,9,15,0,0,1,50.7,6,0
Mike Adams,1972,S,14,SF,573,8,233,332,47.1,71.0,55.8,59.4,41.4,3,0,1,2,0,46,8,9,11,0,34,27,335,12.4,172,60,1,0,2,117.5,2,0
Eric Alexander,1973,LB,4,NE,44,6,10,28,58.2,61.4,28.0,60.7,56.5,1,0,0,1,0,3,0,2,2,0,1,1,3,3.0,2,3,0,0,0,79.2,0,0
Jordan Babineaux,1980,S,15,SEA,621,19,241,361,66.4,60.9,55.2,50.2,69.4,2,0,1,1,0,41,9,9,10,0,28,20,192,9.6,109,22,1,1,1,87.2,1,0
Rashad Baker,1981,S,2,NE,2,0,0,2,60.4,,,,60.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ryan Boschetti,1991,DI,1,WAS,26,4,22,0,68.8,61.1,68.9,58.1,62.7,0,0,0,0,0,2,0,1,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Jon Bradley,1993,DI,7,TB,200,85,114,1,59.2,58.4,73.4,57.1,60.0,3,0,2,1,0,6,3,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Jordan Carstens,2005,DI,1,CAR,12,9,3,0,60.5,62.8,68.4,54.4,60.0,0,0,0,0,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Josh Cooper,2015,ED,5,NO,116,64,47,5,67.7,76.5,45.8,57.6,56.4,5,1,3,1,1,4,3,1,4,0,1,0,0,,0,,0,0,0,39.6,0,0
Curome Cox,2018,S,9,DEN,294,4,123,167,82.4,54.3,28.0,54.9,85.8,0,0,0,0,0,10,1,6,3,0,9,5,47,9.4,9,20,0,1,4,30.6,0,0
Curtis Deloatch,2032,CB,4,NO,62,0,28,34,41.4,76.2,33.4,,31.7,0,0,0,0,0,5,1,2,1,0,7,6,63,10.5,37,18,1,0,0,143.8,0,0
Damane Duckett,2037,DI,6,SF,81,32,48,1,51.4,62.1,70.7,57.8,54.5,0,0,0,0,1,1,2,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Ryan Fowler,2047,LB,11,DAL,37,1,26,10,54.1,69.2,79.4,60.0,34.8,0,0,0,0,0,6,1,0,3,0,3,3,12,4.0,11,8,2,0,0,122.9,0,0
Randall Gay,2050,CB,3,NE,16,0,3,13,78.9,60.0,75.2,,77.8,0,0,0,0,0,1,0,0,1,0,1,1,5,5.0,0,5,0,0,0,87.5,0,0
Junior Glymph,2052,LB,2,DAL,9,8,1,0,70.0,60.0,,67.5,,1,0,0,1,1,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
