player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Scott Starks,2304,CB,1,JAX,1,0,0,1,60.5,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Sione Pouha,2305,DI,16,NYJ,219,112,107,0,74.1,71.9,78.4,58.4,90.1,3,0,0,3,1,16,3,0,13,0,1,1,3,3.0,5,3,0,0,0,79.2,0,0
Darryl Blackstock,2312,ED,12,CIN,263,130,91,42,51.8,53.9,78.6,51.8,57.9,7,0,2,5,0,10,2,0,5,0,4,3,25,8.3,23,10,0,0,0,90.6,0,0
Domonique Foxworth,2314,CB,12,ATL,631,0,241,390,73.1,62.7,82.4,,73.2,0,0,0,0,0,35,0,1,10,0,66,35,450,12.9,118,36,3,1,7,83.5,1,0
Leroy Hill,2315,LB,12,SEA,663,53,322,288,72.1,65.8,87.5,63.7,76.0,7,1,2,4,0,62,12,4,39,1,37,31,228,7.4,184,27,1,0,2,101.4,0,0
Sean Considine,2319,S,12,PHI,76,5,19,52,41.5,66.8,57.5,62.7,40.4,1,0,1,0,0,3,0,1,2,0,3,2,32,16.0,9,31,1,0,0,141.7,0,0
Travis Daniels,2321,CB,2,CLV,3,0,0,3,62.9,,,,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Vincent Fuller,2325,CB,16,TEN,401,21,69,311,65.8,65.6,73.3,48.9,66.2,3,0,0,3,0,37,3,4,10,1,36,30,311,10.4,131,44,2,0,2,121.2,0,0
Kerry Rhodes,2340,S,16,NYJ,1037,29,388,620,86.8,88.1,90.2,71.7,84.3,5,1,1,3,0,59,11,3,18,0,33,22,192,8.7,52,20,1,2,4,66.7,0,0
Brady Poppinga,2342,LB,15,GB,554,75,292,187,51.0,46.8,67.3,55.5,64.3,6,0,3,3,0,45,9,7,25,0,28,23,180,7.8,160,25,1,0,1,105.4,4,0
Chauncey Davis,2345,ED,16,ATL,557,307,248,2,57.8,59.4,79.0,57.4,56.3,20,4,1,15,1,24,6,0,22,1,0,0,0,,0,,0,0,0,0.0,1,0
Chris Canty,2349,DI,16,DAL,654,395,259,0,59.1,56.7,79.0,54.8,67.7,21,2,7,12,3,27,3,0,20,0,2,1,4,4.0,5,4,0,0,1,56.3,0,0
James Sanders,2350,S,14,NE,762,4,331,427,70.9,78.7,85.3,47.6,67.4,0,0,0,0,0,43,8,3,15,0,19,14,178,12.7,69,38,0,1,1,80.6,2,0
Matt Giordano,2352,S,13,IND,220,1,54,165,64.6,59.4,88.1,58.0,64.4,0,0,0,0,0,10,1,0,1,0,2,1,18,18.0,2,18,0,0,1,81.3,0,0
Ronald Fields,2354,DI,16,SF,206,107,99,0,36.3,38.7,75.8,53.2,,2,0,1,1,0,14,0,0,10,0,0,0,0,,0,,0,0,0,0.0,2,1
Trent Cole,2363,ED,16,PHI,923,516,376,31,70.1,68.1,83.5,72.9,59.6,56,9,14,33,1,48,11,0,44,2,9,6,59,9.8,38,20,0,0,0,85.0,8,0
Adam Seward,2366,LB,3,CAR,5,0,4,1,64.2,60.3,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Eric King,2373,CB,6,TEN,93,0,33,60,71.9,44.2,56.7,,75.5,0,0,0,0,0,7,0,1,3,0,13,7,37,5.3,8,17,0,0,3,59.5,1,0
Gerald Sensabaugh,2374,S,16,JAX,834,16,347,471,48.5,63.6,59.8,52.4,42.0,1,0,1,0,0,55,6,10,15,0,48,32,389,12.2,142,37,2,4,2,70.6,1,0
Michael Boley,2377,LB,16,ATL,868,56,332,480,64.0,44.1,66.7,73.2,76.8,11,0,1,10,1,58,5,6,27,0,62,44,398,9.0,283,29,1,1,4,86.6,0,0
Tyjuan Hagler,2390,LB,5,IND,144,2,67,75,50.2,51.3,69.3,57.9,52.3,0,0,0,0,0,14,1,1,8,0,12,9,49,5.4,50,9,0,0,0,81.6,1,0
Mike Montgomery,2397,ED,14,GB,525,254,269,2,51.4,57.9,59.0,55.5,53.6,16,3,6,7,0,35,8,3,21,1,1,1,9,9.0,10,9,1,0,1,143.8,4,2
Chris Harris,2398,S,16,CAR,1049,19,422,608,64.5,62.8,73.1,67.5,63.3,3,0,0,3,0,66,3,8,20,2,33,24,273,11.4,105,29,1,1,3,94.6,0,0
Eric Moore,2403,ED,5,STR,70,40,29,1,61.1,58.6,71.0,60.9,60.0,4,1,0,3,0,3,0,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
C.C. Brown,2405,S,3,HST,165,7,88,70,55.9,62.5,63.3,78.7,53.8,2,0,1,1,0,11,1,2,5,0,4,3,9,3.0,7,6,0,0,0,77.1,1,1
Jovan Haye,2406,DI,15,TB,482,229,252,1,48.3,45.7,46.7,55.4,62.6,7,0,1,6,1,23,3,2,18,0,0,0,0,,0,,0,0,0,0.0,1,0
C.J. Mosley,2408,DI,16,NYJ,303,217,86,0,56.0,54.2,75.7,51.4,75.7,6,2,1,3,2,10,3,0,6,0,1,1,-3,-3.0,3,-3,0,0,0,79.2,0,0
Jason Jefferson,2410,DI,13,ATL,219,118,101,0,50.3,47.3,72.7,55.8,60.0,3,0,0,3,0,9,0,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Pat Thomas,2411,LB,10,KC,531,34,271,226,40.2,36.4,56.5,67.0,48.1,4,1,1,2,1,32,9,7,14,0,26,23,235,10.2,139,32,1,0,1,117.1,1,0
Kevin Vickerson,2433,DI,7,TEN,169,98,71,0,69.0,68.4,73.1,65.9,60.0,7,2,2,3,1,5,4,1,7,0,0,0,0,,0,,0,0,0,0.0,1,0
Jay Ratliff,2441,DI,16,DAL,674,431,238,5,66.8,63.2,75.4,73.7,52.4,38,8,8,22,4,31,5,3,33,1,1,1,12,12.0,4,12,0,0,0,116.7,5,0
Kenneth Pettway,2444,ED,7,GB,37,32,5,0,56.6,62.8,,54.7,,2,0,0,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Hamza Abdullah,2448,CB,1,DEN,2,1,1,0,64.0,60.0,75.2,57.9,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Jonathan Fanene,2450,ED,16,CIN,450,240,204,6,51.4,55.8,52.1,52.4,59.8,13,0,4,9,0,21,8,3,19,0,0,0,0,,0,,0,0,0,0.0,2,0
Lorenzo Alexander,2476,DI,15,WAS,280,168,110,2,65.2,59.5,74.2,67.2,57.1,12,2,2,8,2,9,3,0,11,0,1,1,47,47.0,29,47,0,0,0,118.8,1,0
Atari Bigby,2496,S,7,GB,306,4,136,166,61.6,54.5,80.2,48.4,64.2,0,0,0,0,0,17,4,1,6,0,16,9,127,14.1,79,70,1,1,1,76.8,0,0
Chase Blackburn,2498,LB,14,NYG,330,28,168,134,76.7,79.5,67.2,90.4,55.2,4,1,1,2,0,27,10,4,17,1,17,12,109,9.1,80,21,0,0,0,87.6,1,0
Tim Bulman,2515,ED,14,HST,358,257,94,7,52.3,45.2,75.2,57.0,66.5,16,3,5,8,1,7,4,3,6,0,1,1,-2,-2.0,2,-2,0,0,0,79.2,2,0
James Butler,2517,S,15,NYG,830,15,314,501,76.8,69.2,88.0,65.6,78.7,2,0,1,1,0,49,5,4,17,0,29,15,247,16.5,84,65,2,3,3,64.1,1,0
Chris Carr,2526,CB,9,TEN,226,0,85,141,63.7,40.4,62.2,,66.8,0,0,0,0,0,18,1,3,1,0,32,17,137,8.1,55,19,1,1,5,61.6,3,0
Isaiah Ekejiuba,2578,LB,3,OAK,6,2,4,0,65.5,53.2,,72.9,,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Aaron Francisco,2594,S,16,ARZ,457,7,152,298,78.5,83.6,69.6,86.9,70.1,2,0,0,2,0,36,6,6,14,1,17,9,49,5.4,22,15,0,0,1,58.7,0,0
Simon Fraser,2596,ED,5,ATL,33,17,16,0,52.8,50.8,69.5,59.0,60.0,0,0,0,0,1,0,2,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Andre Frazier,2597,ED,6,PIT,49,26,19,4,63.1,64.0,74.9,57.6,64.5,2,1,0,1,0,3,0,0,3,0,1,0,0,,0,,0,0,0,39.6,0,0
Marques Harris,2627,ED,14,SD,351,198,119,34,63.2,50.4,80.1,71.9,61.0,18,3,3,12,0,13,1,0,12,2,4,2,16,8.0,11,11,0,0,0,60.4,2,0
Jim Leonhard,2694,S,16,BLT,855,42,311,502,71.4,66.5,80.0,79.5,68.2,10,1,4,5,1,55,6,5,14,0,28,18,265,14.7,125,60,3,1,2,115.9,0,0
Alfred Malone,2707,DI,4,GB,46,41,5,0,59.4,66.3,70.1,54.1,60.0,0,0,0,0,1,3,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Brandon McGowan,2711,CB,2,CHI,76,7,19,50,70.5,63.2,53.2,44.2,73.7,0,0,0,0,0,3,0,1,2,0,5,4,28,7.0,8,12,0,0,1,90.0,0,0
Evan Oglesby,2730,CB,8,BLT,44,0,4,40,61.4,56.3,60.6,,62.1,0,0,0,0,0,8,0,1,1,0,7,5,71,14.2,6,23,1,0,0,143.5,0,0
J'Vonne Parker,2732,DI,1,CAR,4,2,2,0,30.0,54.5,,59.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Darrell Reid,2758,DI,16,IND,191,100,91,0,55.9,57.1,74.6,57.8,,4,2,0,2,0,10,3,0,12,0,0,0,0,,0,,0,0,0,0.0,2,0
Antwain Spann,2790,S,2,NE,20,1,4,15,64.0,60.3,75.2,58.0,62.3,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Santonio Thomas,2806,DI,9,CLV,186,72,114,0,46.3,47.9,75.1,51.2,,0,0,0,0,2,12,0,0,11,0,0,0,0,,0,,0,0,0,0.0,0,0
Leigh Torrence,2817,CB,9,NO,42,0,8,34,66.9,51.8,69.1,50.7,68.6,0,0,0,0,0,6,2,1,2,0,16,7,99,14.1,14,43,1,0,2,85.2,1,0
Leigh Torrence,2817,CB,9,WAS,181,4,35,142,66.9,51.8,69.1,50.7,68.6,0,0,0,0,0,6,2,1,2,0,16,7,99,14.1,14,43,1,0,2,85.2,1,0
Ray Ventrone,2824,S,1,NE,1,0,0,1,60.0,,,,60.0,0,0,0,0,0,0,0,0,0,0,1,1,7,7.0,11,7,0,0,0,95.8,0,0
Mike Wright,2854,DI,16,NE,410,251,159,0,62.0,53.0,78.0,68.0,60.0,18,3,5,10,0,17,3,1,13,1,0,0,0,,0,,0,0,0,0.0,0,0
Dimitri Patterson,2868,CB,6,KC,69,2,13,54,67.3,81.7,80.7,72.6,61.9,1,0,0,1,0,7,1,0,4,0,9,7,86,12.3,9,28,1,0,0,143.5,0,0
Hiram Eugene,2935,S,11,OAK,449,2,301,146,67.1,75.3,81.5,78.9,56.9,1,0,0,1,0,37,6,3,8,0,10,6,63,10.5,31,18,2,0,1,117.9,0,0
Mario Williams,2946,ED,16,HST,927,513,406,8,69.4,49.3,45.5,77.7,67.7,62,12,13,37,0,32,6,5,37,4,4,2,17,8.5,16,9,0,0,0,61.5,3,0
A.J. Hawk,2950,LB,16,GB,868,69,408,391,53.8,36.4,90.7,66.0,71.6,9,3,1,5,0,64,6,1,34,0,39,30,303,10.1,157,37,2,0,2,115.7,1,0
Michael Huff,2952,S,15,OAK,485,6,172,307,52.9,46.4,56.3,64.7,55.0,1,0,1,0,0,21,1,5,6,0,21,13,177,13.6,55,51,2,0,3,120.5,0,0
Donte Whitner,2953,S,13,BUF,721,30,321,370,58.2,65.2,65.7,63.9,54.9,4,1,1,2,1,49,4,9,17,1,32,28,351,12.5,122,36,2,0,0,133.2,0,0
Ernie Sims,2954,LB,16,DET,991,46,495,450,30.5,29.2,61.0,55.2,38.6,3,2,0,1,0,82,20,12,35,0,69,56,530,9.5,476,46,3,0,1,113.2,1,0
Haloti Ngata,2957,DI,16,BLT,644,350,267,27,69.0,63.2,74.6,61.0,74.6,21,1,9,11,2,42,7,3,32,0,6,4,57,14.3,57,24,0,2,0,57.6,2,0
Kamerion Wimbley,2958,ED,16,CLV,1000,327,523,150,52.7,51.0,75.6,54.5,57.5,23,3,3,17,0,41,6,3,26,1,11,9,98,10.9,87,20,1,1,0,96.2,1,0
Brodrick Bunkley,2959,DI,16,PHI,564,255,309,0,77.6,74.0,72.3,67.1,62.7,16,2,3,11,2,41,6,1,33,0,1,1,0,0.0,3,0,0,0,0,79.2,0,0
Tye Hill,2960,CB,4,STR,160,0,72,88,33.7,58.7,85.6,,30.1,0,0,0,0,0,19,0,0,4,1,23,19,320,16.8,87,52,2,0,2,147.7,2,0
Jason Allen,2961,CB,9,MIA,242,0,50,192,58.8,52.6,57.2,,59.1,0,0,0,0,0,21,0,2,2,1,34,21,280,13.3,61,28,2,1,3,95.2,1,1
Chad Greenway,2962,LB,16,MIN,924,101,355,468,68.2,78.2,78.4,77.1,50.9,19,6,5,8,0,83,11,7,50,4,76,64,607,9.5,420,36,3,0,6,113.1,0,0
Bobby Carpenter,2963,LB,5,DAL,24,3,10,11,70.6,70.7,76.0,54.4,64.4,0,0,0,0,0,2,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Antonio Cromartie,2964,CB,16,SD,1026,0,358,668,54.7,57.7,73.0,79.6,55.1,1,1,0,0,0,59,1,5,14,0,88,60,701,11.7,242,41,3,2,6,94.0,10,0
Tamba Hali,2965,ED,15,KC,846,439,399,8,66.2,50.4,81.0,72.8,68.1,46,3,6,37,1,42,9,0,31,3,2,1,4,4.0,7,4,0,0,1,56.3,2,1
Manny Lawson,2967,ED,13,SF,411,84,226,101,64.9,68.4,66.5,61.1,57.5,6,2,1,3,1,32,6,4,20,1,18,11,93,8.5,56,15,0,0,1,74.5,1,0
Johnathan Joseph,2969,CB,8,CIN,456,1,191,264,62.2,64.3,64.8,90.3,59.3,2,0,1,1,0,38,1,4,13,1,56,40,428,10.7,99,50,3,1,8,103.9,1,0
John McCargo,2971,DI,7,BUF,90,47,43,0,42.9,40.5,,54.6,,1,0,0,1,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kelly Jennings,2976,CB,16,SEA,542,0,131,411,65.7,32.6,58.7,,68.3,0,0,0,0,0,36,2,6,10,0,82,52,766,14.7,269,47,5,0,11,114.2,4,1
Mathias Kiwanuka,2977,ED,16,NYG,887,535,338,14,57.4,55.8,62.7,60.0,59.8,42,9,10,23,1,28,8,1,29,1,4,3,45,15.0,23,21,0,0,0,111.5,3,1
DeMeco Ryans,2978,LB,16,HST,966,76,418,472,77.8,58.8,62.3,72.2,84.0,10,1,4,5,1,85,9,14,53,2,44,32,259,8.1,205,25,1,0,3,94.8,1,1
D'Qwell Jackson,2979,LB,16,CLV,1042,67,541,434,63.8,47.8,81.7,69.6,74.6,11,3,2,6,1,103,28,12,55,0,41,31,332,10.7,191,28,1,3,2,76.5,0,0
Rocky McIntosh,2980,LB,16,WAS,736,79,328,329,51.9,38.9,71.8,58.3,66.3,8,3,0,5,0,62,9,7,32,2,40,28,248,8.9,149,24,1,1,2,84.2,1,0
Thomas Howard,2983,LB,16,OAK,1055,45,523,487,61.8,45.6,88.3,62.4,79.1,5,1,0,4,0,79,5,3,46,1,56,40,388,9.7,269,31,2,1,3,94.9,1,0
Daniel Bullocks,2985,S,16,DET,992,21,499,472,42.0,44.7,82.7,45.7,42.3,1,0,0,1,0,73,11,8,11,1,22,16,308,19.3,115,52,3,0,1,154.4,0,0
Danieal Manning,2987,CB,12,CHI,364,59,91,214,56.3,51.3,79.4,58.8,57.2,7,1,2,4,2,22,2,1,14,0,28,18,245,13.6,107,29,0,1,2,77.2,0,0
Roman Harper,2988,S,15,NO,939,21,387,531,55.6,57.0,75.9,81.1,53.4,3,0,1,2,1,72,6,10,16,1,32,18,328,18.2,65,59,0,0,7,91.7,7,0
Cedric Griffin,2993,CB,16,MIN,978,4,359,615,68.6,86.2,79.5,89.9,64.8,3,0,0,3,0,74,6,5,21,3,95,57,752,13.2,328,75,3,1,9,91.2,4,0
Bernard Pollard,2999,S,16,KC,987,24,452,511,48.0,72.1,68.1,50.7,38.0,2,0,1,1,0,77,11,13,17,1,35,24,312,13.0,151,29,4,1,1,122.6,4,1
Richard Marshall,3003,CB,16,CAR,523,46,114,363,73.3,74.8,78.4,83.8,71.0,9,2,1,6,0,47,4,3,18,1,55,37,344,9.3,153,69,6,1,3,113.0,3,0
Tim Jennings,3007,CB,16,IND,794,1,307,486,65.5,68.2,62.0,56.9,64.8,0,0,0,0,0,53,7,8,16,2,70,52,580,11.2,143,54,0,2,5,86.6,3,0
Darryl Tapp,3008,ED,16,SEA,724,394,306,24,67.7,63.1,66.8,65.8,61.3,32,6,5,21,0,37,6,3,34,3,1,0,0,,0,,0,0,0,39.6,2,0
Abdul Hodge,3012,LB,2,CIN,4,0,2,2,65.9,60.0,,,61.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ashton Youboty,3015,CB,5,BUF,210,2,79,129,74.7,78.2,78.8,74.6,71.0,1,1,0,0,0,17,1,1,12,0,20,15,239,15.9,171,84,1,0,1,131.0,0,0
Chris Gocong,3016,LB,16,PHI,501,53,282,166,68.6,72.3,78.9,72.8,53.8,7,2,2,3,3,32,5,2,25,1,28,18,143,7.9,97,24,1,0,2,88.8,0,0
Dusty Dvoracek,3018,DI,12,CHI,403,222,181,0,47.5,45.8,75.7,55.6,63.1,6,0,1,5,1,21,3,2,15,0,0,0,0,,0,,0,0,0,0.0,2,0
Jon Alston,3022,LB,9,OAK,197,12,119,66,52.9,53.2,54.7,58.9,54.9,1,0,0,1,0,13,0,3,5,0,7,6,75,12.5,56,35,0,0,1,111.3,0,0
Clint Ingram,3025,LB,15,JAX,472,53,261,158,56.2,64.6,63.2,73.5,42.6,9,1,2,6,0,25,3,3,13,0,18,14,200,14.3,176,46,1,0,0,131.5,2,0
Anthony Smith,3028,S,3,PIT,50,0,22,28,66.1,67.0,78.2,,62.0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
James Anderson,3033,LB,2,CAR,23,14,2,7,63.0,60.0,74.1,56.5,67.4,2,0,1,1,0,2,0,0,1,0,2,2,35,17.5,11,28,0,0,0,118.8,0,0
Frostee Rucker,3036,ED,11,CIN,327,183,139,5,61.1,57.0,76.7,55.0,68.0,9,1,0,8,1,15,4,3,11,2,1,1,9,9.0,4,9,0,0,0,104.2,2,1
Jason Hatcher,3037,DI,16,DAL,327,231,93,3,57.4,61.9,74.3,55.5,60.4,14,1,5,8,1,8,3,0,6,0,0,0,0,,0,,0,0,0,0.0,1,0
Freddie Keiaho,3039,LB,14,IND,779,15,394,370,41.5,37.1,71.7,66.6,48.6,3,0,2,1,0,76,18,8,33,0,50,38,323,8.5,201,29,1,0,0,99.0,2,0
Gerris Wilkinson,3041,LB,5,NYG,92,5,51,36,65.2,66.1,52.1,54.8,69.3,0,0,0,0,0,3,4,2,1,0,0,0,0,,0,,0,0,0,0.0,1,0
Eric Smith,3042,S,9,NYJ,367,10,150,207,60.3,78.1,69.5,53.5,53.9,1,0,0,1,0,15,4,2,3,0,13,7,84,12.0,22,27,1,1,1,67.5,0,0
Calvin Lowry,3047,S,9,DEN,256,9,107,140,52.1,39.2,44.3,78.0,56.8,2,0,0,2,1,10,5,4,1,0,6,4,20,5.0,22,9,1,0,0,111.1,0,0
Ko Simpson,3050,S,14,BUF,721,2,339,380,53.2,60.1,75.2,53.5,53.1,0,0,0,0,0,44,10,6,7,0,16,11,168,15.3,72,40,1,0,1,124.0,3,0
Gabe Watson,3052,DI,11,ARZ,279,114,165,0,66.1,60.3,76.9,68.4,60.0,4,1,1,2,0,12,4,0,10,1,0,0,0,,0,,0,0,0,0.0,0,0
Leon Williams,3055,LB,14,CLV,207,24,99,84,43.4,45.6,71.4,56.8,47.0,2,0,0,2,0,26,3,2,7,0,15,13,121,9.3,59,21,0,0,0,100.3,0,0
Victor Adeyanju,3058,ED,16,STR,508,192,312,4,48.1,45.4,79.2,59.8,60.1,15,2,2,11,0,35,4,2,22,0,1,0,0,,0,,0,0,0,39.6,2,0
Will Blackmon,3060,CB,13,GB,255,4,69,182,64.2,77.3,64.3,50.0,63.9,0,0,0,0,0,17,0,2,6,2,26,15,189,12.6,71,31,2,0,0,106.1,1,0
Stephen Tulloch,3061,LB,16,TEN,603,14,285,304,73.9,63.7,81.7,70.7,75.2,2,1,0,1,0,56,9,6,29,0,26,20,184,9.2,123,26,0,0,1,95.7,1,0
Jamar Williams,3065,LB,5,CHI,11,1,8,2,79.5,68.7,71.7,69.5,60.7,1,0,0,1,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Nate Salley,3066,S,6,CAR,35,0,5,30,74.0,62.8,79.1,,69.6,0,0,0,0,0,2,0,0,1,0,0,0,0,,0,,0,0,1,0.0,0,0
Domata Peko Sr.,3068,DI,16,CIN,764,368,393,3,53.9,49.6,79.3,53.3,71.4,7,0,3,4,3,41,9,2,31,0,2,2,-2,-1.0,1,2,0,0,0,79.2,1,1
Barry Cofield,3069,DI,15,NYG,536,253,282,1,61.8,55.3,64.8,66.0,67.2,14,3,4,7,1,27,6,2,25,0,1,1,-12,-12.0,-5,-12,0,0,0,79.2,2,0
Elvis Dumervil,3071,ED,16,DEN,653,418,230,5,60.2,45.6,52.7,72.0,55.9,41,5,8,28,0,14,3,2,14,1,4,4,93,23.3,106,66,1,0,0,158.3,3,0
Ray Edwards,3072,ED,15,MIN,796,497,288,11,58.2,61.2,62.3,65.0,52.5,47,5,13,29,5,34,3,3,28,0,6,5,51,10.2,50,28,0,0,0,102.1,6,2
Orien Harris,3078,DI,14,CIN,158,68,90,0,60.3,61.1,73.2,61.0,,3,0,1,2,0,7,3,0,5,0,1,0,0,,0,,0,0,0,39.6,1,0
Kyle Williams,3079,DI,16,BUF,684,355,329,0,78.8,76.5,72.6,63.9,67.6,24,2,8,14,0,37,9,4,34,1,2,2,2,1.0,11,3,0,0,0,79.2,1,1
Pat Watkins,3083,S,7,DAL,127,0,37,90,38.9,55.3,52.7,,44.6,0,0,0,0,0,10,2,3,1,0,8,7,112,16.0,12,22,1,0,0,158.3,1,0
Parys Haralson,3085,ED,16,SF,737,344,283,110,57.8,52.5,73.9,65.3,57.1,37,10,3,24,1,23,0,1,24,0,11,7,60,8.6,27,17,1,0,1,108.1,5,2
Brandon Johnson,3087,LB,16,CIN,723,66,294,363,63.8,62.4,82.6,60.8,66.8,7,2,3,2,0,52,15,5,28,0,40,27,245,9.1,174,29,2,2,2,79.7,4,0
Dawan Landry,3091,S,2,BLT,82,4,34,44,78.7,81.1,86.4,47.6,71.3,0,0,0,0,0,8,0,0,3,0,1,1,13,13.0,1,13,0,0,0,118.8,0,0
Tim Dobbins,3096,LB,16,SD,402,21,209,172,48.4,61.6,38.1,62.4,41.2,3,0,0,3,0,36,6,10,16,2,24,17,148,8.7,86,19,0,1,3,69.4,2,0
Anthony Montgomery,3098,DI,14,WAS,443,239,204,0,54.5,49.5,76.0,60.3,61.4,9,2,1,6,1,13,5,1,11,0,1,0,0,,0,,0,0,0,39.6,1,0
Charlie Peprah,3103,S,6,GB,174,1,78,95,57.9,36.7,59.9,58.3,66.3,0,0,0,0,0,5,1,1,2,0,3,2,8,4.0,2,4,0,0,0,70.1,0,0
Mark Anderson,3104,ED,16,CHI,474,293,173,8,45.9,40.8,75.4,53.2,60.5,17,1,4,12,1,9,5,0,10,0,1,1,6,6.0,11,6,0,0,0,91.7,0,0
Omar Gaither,3113,LB,13,PHI,574,53,258,263,73.2,65.1,71.9,79.2,72.4,9,3,1,5,2,44,5,7,30,1,32,23,224,9.7,180,26,0,0,2,91.1,0,0
Reed Doughty,3118,S,4,WAS,161,11,55,95,48.1,53.7,62.9,77.8,46.8,3,0,1,2,0,14,0,2,4,0,12,9,195,21.7,78,62,2,0,1,156.3,0,0
Keith Ellison,3123,LB,16,BUF,659,28,359,272,58.0,46.6,59.3,53.9,74.0,1,0,0,1,0,54,10,7,23,0,25,16,103,6.4,87,20,0,0,1,72.6,0,0
Montavious Stanley,3127,DI,1,NO,3,2,1,0,58.9,60.0,,58.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Johnny Jolly,3128,DI,16,GB,704,371,331,2,57.7,60.6,71.2,56.7,52.5,11,0,3,8,2,33,10,3,25,0,1,1,4,4.0,3,4,0,0,0,83.3,1,0
Tyrone Culver,3130,S,10,MIA,293,4,51,238,66.4,52.6,84.5,48.0,68.2,0,0,0,0,0,23,0,1,6,0,16,10,99,9.9,49,20,0,1,2,53.9,1,0
Drew Coleman,3134,CB,8,NYJ,226,12,29,185,66.3,56.4,59.6,59.5,68.4,3,1,1,1,0,16,1,3,7,0,28,17,208,12.2,100,22,2,0,6,107.4,1,0
Jeremy Mincey,3136,ED,3,JAX,46,24,22,0,73.8,76.9,71.8,58.9,,2,1,0,1,0,3,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Marcus Hudson,3137,CB,1,SF,2,0,0,2,60.0,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kedric Golston,3141,DI,13,WAS,443,228,215,0,52.0,44.9,76.8,64.2,60.2,12,2,3,7,1,22,5,0,19,0,1,1,11,11.0,7,11,0,0,0,112.5,1,0
LaJuan Ramsey,3149,DI,4,IND,77,25,52,0,48.4,47.7,71.1,69.5,,3,0,0,3,0,4,1,1,2,0,0,0,0,,0,,0,0,0,0.0,1,0
LeKevin Smith,3151,DI,13,NE,169,106,63,0,66.5,65.2,74.7,61.6,60.2,9,0,0,9,0,10,2,0,7,0,0,0,0,,0,,0,0,0,0.0,0,0
Antoine Bethea,3152,S,16,IND,964,7,434,523,72.8,83.1,82.9,54.9,67.5,1,0,0,1,0,75,17,8,23,0,37,26,286,11.0,129,33,0,2,2,70.3,2,0
Fred Evans,3157,DI,16,MIN,213,120,92,1,68.7,74.8,73.7,68.4,61.3,10,0,0,10,0,6,6,1,5,0,1,0,0,,0,,0,0,0,39.6,4,0
Cortland Finnegan,3160,CB,16,TEN,973,2,367,604,81.5,55.8,66.3,92.0,88.2,2,1,0,1,0,55,7,8,16,0,79,47,599,12.7,258,52,0,5,10,56.9,8,1
Justin Hamilton,3167,S,1,WAS,1,0,0,1,60.0,,,,60.0,,,,,,,,,,,,,,,,,,,,,0,0
Jarrad Page,3173,S,16,KC,966,13,437,516,51.5,55.5,73.8,49.7,49.6,1,0,1,0,0,63,14,9,14,2,41,21,345,16.4,150,42,2,4,5,56.5,0,0
Stanley McClover,3182,ED,1,HST,3,3,0,0,56.0,,,56.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Anthony Cannon,3192,LB,1,DET,8,0,7,1,68.3,66.0,75.1,,60.0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Dave Tollefson,3198,ED,13,NYG,305,255,44,6,59.1,68.0,73.3,59.8,49.6,18,4,4,10,1,6,0,0,10,0,3,2,41,20.5,44,26,0,0,0,109.7,1,0
